"","id","starttime","endtime","startrating","endrating","time"
"5210",1479,0,2.09314994454623,"C","B3",2.09314994454623
"5211",1479,2.09314994454623,3.52467292520752,"B3","C",1.43152298066129
"5212",1479,3.52467292520752,3.75002265416204,"C","B3",0.225349728954522
"5213",1479,3.75002265416204,14.1506327128959,"B3","B2",10.4006100587339
"5214",1479,14.1506327128959,14.7221943511984,"B2","C",0.571561638302525
"5215",1479,14.7221943511984,20,"C","C",5.27780564880157
"5216",1480,0,8.15210967375681,"A3","A2",8.15210967375681
"5217",1480,8.15210967375681,12.1055365014996,"A2","A3",3.95342682774277
"5218",1480,12.1055365014996,14.1897677710252,"A3","B1",2.08423126952562
"5219",1480,14.1897677710252,20,"B1","B1",5.8102322289748
"5220",1481,0,15.0929472534917,"A2","A3",15.0929472534917
"5221",1481,15.0929472534917,19.5031204871221,"A3","A2",4.4101732336304
"5222",1481,19.5031204871221,19.516899148648,"A2","A3",0.0137786615258051
"5223",1481,19.516899148648,20,"A3","A3",0.483100851352049
"5224",1482,0,17.5330047629804,"A1","A2",17.5330047629804
"5225",1482,17.5330047629804,18.8491807721576,"A2","A3",1.31617600917713
"5226",1482,18.8491807721576,20,"A3","A3",1.15081922784244
"5227",1483,0,6.88784174431039,"A2","A3",6.88784174431039
"5228",1483,6.88784174431039,7.58655696370343,"A3","A2",0.698715219393032
"5229",1483,7.58655696370343,20,"A2","A2",12.4134430362966
"5230",1484,0,9.35632274032724,"B2","B3",9.35632274032724
"5231",1484,9.35632274032724,17.2988177518527,"B3","C",7.94249501152542
"5232",1484,17.2988177518527,20,"C","C",2.70118224814734
"5233",1485,0,17.3311640576458,"B1","A3",17.3311640576458
"5234",1485,17.3311640576458,17.6042582607085,"A3","B1",0.273094203062691
"5235",1485,17.6042582607085,20,"B1","B1",2.39574173929151
"5236",1486,0,12.5446562222393,"B1","A3",12.5446562222393
"5237",1486,12.5446562222393,20,"A3","A3",7.4553437777607
"5238",1487,0,5.2990098371134,"B3","B2",5.2990098371134
"5239",1487,5.2990098371134,8.43648019259251,"B2","C",3.13747035547911
"5240",1487,8.43648019259251,8.48268864104423,"C","B3",0.0462084484517202
"5241",1487,8.48268864104423,13.5776567720737,"B3","C",5.09496813102943
"5242",1487,13.5776567720737,14.6635618408054,"C","D",1.08590506873178
"5243",1488,0,3.23539687964107,"B3","C",3.23539687964107
"5244",1488,3.23539687964107,8.94932847651113,"C","B3",5.71393159687006
"5245",1488,8.94932847651113,11.6617414234819,"B3","B2",2.71241294697075
"5246",1488,11.6617414234819,12.1532078247886,"B2","B1",0.491466401306749
"5247",1488,12.1532078247886,12.4768640531371,"B1","B2",0.323656228348522
"5248",1488,12.4768640531371,18.9685446521104,"B2","B3",6.49168059897328
"5249",1488,18.9685446521104,20,"B3","B3",1.03145534788958
"5250",1489,0,5.04048622402404,"A2","A3",5.04048622402404
"5251",1489,5.04048622402404,6.94351916697233,"A3","B1",1.90303294294829
"5252",1489,6.94351916697233,10.1247644678676,"B1","A3",3.18124530089529
"5253",1489,10.1247644678676,10.4357409983734,"A3","B1",0.310976530505817
"5254",1489,10.4357409983734,20,"B1","B1",9.56425900162657
"5255",1490,0,14.8714867281533,"B1","B2",14.8714867281533
"5256",1490,14.8714867281533,18.3467779000765,"B2","B3",3.4752911719232
"5257",1490,18.3467779000765,20,"B3","B3",1.65322209992351
"5258",1491,0,11.0372738429939,"A3","B1",11.0372738429939
"5259",1491,11.0372738429939,12.3551036278066,"B1","B2",1.31782978481279
"5260",1491,12.3551036278066,17.3684023986134,"B2","B1",5.01329877080675
"5261",1491,17.3684023986134,20,"B1","B1",2.6315976013866
"5262",1492,0,7.84730371671496,"B3","C",7.84730371671496
"5263",1492,7.84730371671496,11.5355304862331,"C","D",3.68822676951817
"5264",1493,0,9.66837145206832,"A3","B1",9.66837145206832
"5265",1493,9.66837145206832,20,"B1","B1",10.3316285479317
"5266",1494,0,6.10524052606087,"A2","A3",6.10524052606087
"5267",1494,6.10524052606087,20,"A3","A3",13.8947594739391
"5268",1495,0,1.25545389557345,"A3","A2",1.25545389557345
"5269",1495,1.25545389557345,16.3715588070214,"A2","A1",15.116104911448
"5270",1495,16.3715588070214,20,"A1","A1",3.62844119297859
"5271",1496,0,20,"A2","A2",20
"5272",1497,0,7.94994563620382,"A3","B1",7.94994563620382
"5273",1497,7.94994563620382,11.5276926231442,"B1","B2",3.57774698694037
"5274",1497,11.5276926231442,13.1961151469801,"B2","B3",1.66842252383594
"5275",1497,13.1961151469801,16.1835607696207,"B3","C",2.98744562264053
"5276",1497,16.1835607696207,20,"C","C",3.81643923037934
"5277",1498,0,4.49438792788765,"B2","B3",4.49438792788765
"5278",1498,4.49438792788765,8.33229003923319,"B3","B2",3.83790211134554
"5279",1498,8.33229003923319,19.6356269536594,"B2","C",11.3033369144262
"5280",1498,19.6356269536594,20,"C","C",0.364373046340582
"5281",1499,0,4.85045544931082,"A1","A2",4.85045544931082
"5282",1499,4.85045544931082,14.8803961371803,"A2","A3",10.0299406878694
"5283",1499,14.8803961371803,20,"A3","A3",5.11960386281974
"5284",1500,0,2.73638749756892,"B1","B2",2.73638749756892
"5285",1500,2.73638749756892,9.23426892541535,"B2","B3",6.49788142784642
"5286",1500,9.23426892541535,20,"B3","B3",10.7657310745847
"5287",1501,0,6.70171297225133,"B2","B1",6.70171297225133
"5288",1501,6.70171297225133,11.3140240710598,"B1","B2",4.61231109880851
"5289",1501,11.3140240710598,16.5219835694934,"B2","B1",5.20795949843357
"5290",1501,16.5219835694934,20,"B1","B1",3.47801643050659
"5291",1502,0,3.76682326884494,"A3","B3",3.76682326884494
"5292",1502,3.76682326884494,4.83381614580974,"B3","B2",1.0669928769648
"5293",1502,4.83381614580974,8.25163019698332,"B2","B1",3.41781405117358
"5294",1502,8.25163019698332,20,"B1","B1",11.7483698030167
"5295",1503,0,5.49421803808748,"A2","A3",5.49421803808748
"5296",1503,5.49421803808748,6.63978480931748,"A3","B1",1.14556677123
"5297",1503,6.63978480931748,15.532286910864,"B1","B2",8.89250210154655
"5298",1503,15.532286910864,20,"B2","B2",4.46771308913596
"5299",1504,0,2.97600581659112,"A3","B1",2.97600581659112
"5300",1504,2.97600581659112,20,"B1","B1",17.0239941834089
"5301",1505,0,1.48940990363931,"B1","B2",1.48940990363931
"5302",1505,1.48940990363931,8.4294177209774,"B2","B3",6.94000781733809
"5303",1505,8.4294177209774,8.43966870887339,"B3","B2",0.0102509878959864
"5304",1505,8.43966870887339,10.4652466892234,"B2","B1",2.02557798034997
"5305",1505,10.4652466892234,16.957755071347,"B1","A3",6.49250838212364
"5306",1505,16.957755071347,20,"A3","A3",3.04224492865301
"5307",1506,0,8.86163581998234,"B1","B2",8.86163581998234
"5308",1506,8.86163581998234,14.9739566536538,"B2","B3",6.11232083367151
"5309",1506,14.9739566536538,15.3253075032715,"B3","B2",0.351350849617699
"5310",1506,15.3253075032715,20,"B2","B2",4.67469249672846
"5311",1507,0,4.03680527086729,"B1","B2",4.03680527086729
"5312",1507,4.03680527086729,6.21948903527176,"B2","B3",2.18268376440446
"5313",1507,6.21948903527176,10.8471097241544,"B3","B2",4.62762068888264
"5314",1507,10.8471097241544,12.4321573987286,"B2","B1",1.58504767457418
"5315",1507,12.4321573987286,16.1548242007195,"B1","B2",3.72266680199096
"5316",1507,16.1548242007195,17.3524171145622,"B2","B3",1.19759291384265
"5317",1507,17.3524171145622,20,"B3","B3",2.64758288543781
"5318",1508,0,2.95707553749942,"C","D",2.95707553749942
"5319",1509,0,18.88379442845,"A2","A3",18.88379442845
"5320",1509,18.88379442845,19.8926688562412,"A3","B1",1.00887442779122
"5321",1509,19.8926688562412,20,"B1","B1",0.107331143758756
"5322",1510,0,14.5104526736565,"B2","B1",14.5104526736565
"5323",1510,14.5104526736565,19.7130646338188,"B1","B2",5.2026119601623
"5324",1510,19.7130646338188,20,"B2","B2",0.286935366181215
"5325",1511,0,20,"A1","A1",20
"5326",1512,0,1.59829045411012,"B1","B2",1.59829045411012
"5327",1512,1.59829045411012,3.64383074100921,"B2","B1",2.04554028689909
"5328",1512,3.64383074100921,15.4832658651755,"B1","B3",11.8394351241663
"5329",1512,15.4832658651755,16.0019691574556,"B3","D",0.518703292280037
"5330",1513,0,0.370709478882689,"C","B2",0.370709478882689
"5331",1513,0.370709478882689,1.71264921579352,"B2","B3",1.34193973691083
"5332",1513,1.71264921579352,5.40437324251716,"B3","C",3.69172402672365
"5333",1513,5.40437324251716,8.59990358479063,"C","D",3.19553034227347
"5334",1514,0,2.1654263431367,"B1","A3",2.1654263431367
"5335",1514,2.1654263431367,5.61225172063356,"A3","B1",3.44682537749686
"5336",1514,5.61225172063356,6.91199975473219,"B1","A3",1.29974803409863
"5337",1514,6.91199975473219,10.8766560034836,"A3","B1",3.96465624875138
"5338",1514,10.8766560034836,20,"B1","B1",9.12334399651643
"5339",1515,0,20,"A1","A1",20
"5340",1516,0,9.16277161476117,"B1","B2",9.16277161476117
"5341",1516,9.16277161476117,16.8153308079923,"B2","B1",7.65255919323108
"5342",1516,16.8153308079923,20,"B1","B1",3.18466919200775
"5343",1517,0,8.26526419393461,"A1","A2",8.26526419393461
"5344",1517,8.26526419393461,15.4273574886061,"A2","A3",7.16209329467147
"5345",1517,15.4273574886061,20,"A3","A3",4.57264251139392
"5346",1518,0,1.47921447763964,"B1","B2",1.47921447763964
"5347",1518,1.47921447763964,2.6766992219112,"B2","B1",1.19748474427156
"5348",1518,2.6766992219112,20,"B1","B1",17.3233007780888
"5349",1519,0,4.82115767689472,"B2","B1",4.82115767689472
"5350",1519,4.82115767689472,20,"B1","B1",15.1788423231053
"5351",1520,0,9.82600732467345,"A2","A3",9.82600732467345
"5352",1520,9.82600732467345,20,"A3","A3",10.1739926753266
"5353",1521,0,6.03710364071001,"B2","B3",6.03710364071001
"5354",1521,6.03710364071001,14.2507297238057,"B3","B2",8.2136260830957
"5355",1521,14.2507297238057,14.2749204761056,"B2","B3",0.0241907522999316
"5356",1521,14.2749204761056,14.6509208947939,"B3","B1",0.376000418688223
"5357",1521,14.6509208947939,20,"B1","B1",5.34907910520613
"5358",1522,0,2.67190999057537,"A3","B1",2.67190999057537
"5359",1522,2.67190999057537,10.8585605482116,"B1","B2",8.18665055763623
"5360",1522,10.8585605482116,17.6333323796212,"B2","B1",6.77477183140956
"5361",1522,17.6333323796212,18.4940994420456,"B1","C",0.860767062424422
"5362",1522,18.4940994420456,20,"C","C",1.50590055795442
"5363",1523,0,1.56609292035939,"B2","B1",1.56609292035939
"5364",1523,1.56609292035939,2.86550208055124,"B1","B3",1.29940916019185
"5365",1523,2.86550208055124,7.93941802458718,"B3","C",5.07391594403594
"5366",1523,7.93941802458718,12.2144665081997,"C","B3",4.27504848361254
"5367",1523,12.2144665081997,19.8255423139272,"B3","B2",7.61107580572744
"5368",1523,19.8255423139272,20,"B2","B2",0.174457686072834
"5369",1524,0,8.54434146443169,"A2","A3",8.54434146443169
"5370",1524,8.54434146443169,10.0619536330273,"A3","A2",1.51761216859559
"5371",1524,10.0619536330273,20,"A2","A2",9.93804636697272
"5372",1525,0,0.128469311751412,"C","D",0.128469311751412
"5373",1526,0,1.95624789752717,"B3","B2",1.95624789752717
"5374",1526,1.95624789752717,5.69257969684992,"B2","B3",3.73633179932275
"5375",1526,5.69257969684992,15.6786775723129,"B3","B2",9.986097875463
"5376",1526,15.6786775723129,16.2122000974606,"B2","B1",0.53352252514772
"5377",1526,16.2122000974606,20,"B1","B1",3.78779990253936
"5378",1527,0,1.34148487554122,"B3","B2",1.34148487554122
"5379",1527,1.34148487554122,1.77617473980265,"B2","B3",0.434689864261435
"5380",1527,1.77617473980265,6.66816230292093,"B3","B2",4.89198756311828
"5381",1527,6.66816230292093,7.10881958414691,"B2","B1",0.440657281225985
"5382",1527,7.10881958414691,20,"B1","B1",12.8911804158531
"5383",1528,0,13.8691109470992,"A1","A2",13.8691109470992
"5384",1528,13.8691109470992,20,"A2","A2",6.13088905290076
"5385",1529,0,7.30747023460384,"A3","B1",7.30747023460384
"5386",1529,7.30747023460384,17.2834797706663,"B1","B3",9.97600953606245
"5387",1529,17.2834797706663,20,"B3","B3",2.71652022933371
"5388",1530,0,10.9679127762687,"A3","B1",10.9679127762687
"5389",1530,10.9679127762687,14.6761176299561,"B1","A3",3.70820485368741
"5390",1530,14.6761176299561,18.249479550524,"A3","B2",3.5733619205679
"5391",1530,18.249479550524,20,"B2","B2",1.75052044947601
"5392",1531,0,8.96764938692065,"A3","B1",8.96764938692065
"5393",1531,8.96764938692065,20,"B1","B1",11.0323506130794
"5394",1532,0,0.308132953992378,"A2","A1",0.308132953992378
"5395",1532,0.308132953992378,4.35625142040741,"A1","A2",4.04811846641503
"5396",1532,4.35625142040741,20,"A2","A2",15.6437485795926
"5397",1533,0,0.613343694971667,"A1","A2",0.613343694971667
"5398",1533,0.613343694971667,13.8339073086062,"A2","A1",13.2205636136346
"5399",1533,13.8339073086062,20,"A1","A1",6.16609269139376
"5400",1534,0,0.127648001795897,"B2","C",0.127648001795897
"5401",1534,0.127648001795897,2.38895614759034,"C","D",2.26130814579444
"5402",1535,0,15.0230016811892,"B1","B2",15.0230016811892
"5403",1535,15.0230016811892,16.866394932228,"B2","B3",1.84339325103875
"5404",1535,16.866394932228,20,"B3","B3",3.13360506777204
"5405",1536,0,2.69089035699019,"B3","C",2.69089035699019
"5406",1536,2.69089035699019,9.6731839292025,"C","B2",6.98229357221231
"5407",1536,9.6731839292025,11.3983595900335,"B2","B3",1.72517566083103
"5408",1536,11.3983595900335,12.2622689654665,"B3","C",0.863909375432977
"5409",1536,12.2622689654665,20,"C","C",7.7377310345335
"5410",1537,0,6.89530374391603,"A1","A2",6.89530374391603
"5411",1537,6.89530374391603,20,"A2","A2",13.104696256084
"5412",1538,0,4.26702596792191,"B2","B3",4.26702596792191
"5413",1538,4.26702596792191,10.4412399287036,"B3","C",6.17421396078173
"5414",1538,10.4412399287036,14.0036356731645,"C","D",3.56239574446085
"5415",1539,0,0.656311891097807,"B3","C",0.656311891097807
"5416",1539,0.656311891097807,3.80623314154354,"C","D",3.14992125044573
"5417",1540,0,0.250367575770673,"B3","B2",0.250367575770673
"5418",1540,0.250367575770673,4.63052602132838,"B2","B1",4.38015844555771
"5419",1540,4.63052602132838,11.4467152951102,"B1","A3",6.81618927378186
"5420",1540,11.4467152951102,20,"A3","A3",8.55328470488976
"5421",1541,0,1.12597653107638,"B3","B2",1.12597653107638
"5422",1541,1.12597653107638,1.60778665889638,"B2","B3",0.481810127819997
"5423",1541,1.60778665889638,2.81311843346245,"B3","B2",1.20533177456607
"5424",1541,2.81311843346245,4.36756392293982,"B2","B3",1.55444548947737
"5425",1541,4.36756392293982,10.4864228145652,"B3","C",6.11885889162537
"5426",1541,10.4864228145652,16.6592211118398,"C","B3",6.17279829727464
"5427",1541,16.6592211118398,17.3787682882985,"B3","C",0.719547176458697
"5428",1541,17.3787682882985,20,"C","C",2.62123171170147
"5429",1542,0,20,"A3","A3",20
"5430",1543,0,8.03839045194201,"B2","B3",8.03839045194201
"5431",1543,8.03839045194201,12.6899655957872,"B3","C",4.65157514384517
"5432",1543,12.6899655957872,17.7573070093722,"C","B2",5.06734141358503
"5433",1543,17.7573070093722,20,"B2","B2",2.24269299062779
"5434",1544,0,9.33712785324511,"A3","A2",9.33712785324511
"5435",1544,9.33712785324511,20,"A2","A2",10.6628721467549
"5436",1545,0,3.44288938193635,"A3","B1",3.44288938193635
"5437",1545,3.44288938193635,3.49958249666183,"B1","A3",0.0566931147254834
"5438",1545,3.49958249666183,3.6102485201394,"A3","B1",0.110666023477567
"5439",1545,3.6102485201394,4.64488580108769,"B1","A3",1.03463728094829
"5440",1545,4.64488580108769,4.83142235298016,"A3","B1",0.186536551892469
"5441",1545,4.83142235298016,10.4278324004567,"B1","B2",5.59641004747651
"5442",1545,10.4278324004567,20,"B2","B2",9.57216759954333
"5443",1546,0,11.2572114553228,"B1","B2",11.2572114553228
"5444",1546,11.2572114553228,18.8477892665037,"B2","B3",7.5905778111809
"5445",1546,18.8477892665037,20,"B3","B3",1.1522107334963
"5446",1547,0,1.46813193762776,"B3","C",1.46813193762776
"5447",1547,1.46813193762776,5.18079653580842,"C","D",3.71266459818067
"5448",1548,0,14.3975620851518,"A3","B1",14.3975620851518
"5449",1548,14.3975620851518,16.7130412732033,"B1","B2",2.3154791880515
"5450",1548,16.7130412732033,19.512624529674,"B2","B3",2.79958325647068
"5451",1548,19.512624529674,20,"B3","B3",0.487375470326
"5452",1549,0,1.80548683459899,"B2","B1",1.80548683459899
"5453",1549,1.80548683459899,6.2674095163489,"B1","A3",4.4619226817499
"5454",1549,6.2674095163489,12.5001902258459,"A3","B3",6.23278070949699
"5455",1549,12.5001902258459,13.0416309586649,"B3","B2",0.541440732819009
"5456",1549,13.0416309586649,20,"B2","B2",6.9583690413351
"5457",1550,0,0.460763338231839,"C","D",0.460763338231839
"5458",1551,0,0.135153720357668,"B2","B3",0.135153720357668
"5459",1551,0.135153720357668,0.470854723099417,"B3","D",0.335701002741749
"5460",1552,0,1.67952765833055,"B2","B3",1.67952765833055
"5461",1552,1.67952765833055,2.69748263348231,"B3","C",1.01795497515176
"5462",1552,2.69748263348231,9.57795024169316,"C","B3",6.88046760821085
"5463",1552,9.57795024169316,10.0644069738303,"B3","C",0.486456732137178
"5464",1552,10.0644069738303,16.0445747003259,"C","B3",5.98016772649555
"5465",1552,16.0445747003259,20,"B3","B3",3.95542529967411
"5466",1553,0,3.50404297602668,"A2","A3",3.50404297602668
"5467",1553,3.50404297602668,5.02380631041546,"A3","B1",1.51976333438878
"5468",1553,5.02380631041546,15.88677200117,"B1","B2",10.8629656907545
"5469",1553,15.88677200117,18.254047409566,"B2","B1",2.36727540839606
"5470",1553,18.254047409566,20,"B1","B1",1.74595259043396
"5471",1554,0,16.2417151429123,"A2","A3",16.2417151429123
"5472",1554,16.2417151429123,20,"A3","A3",3.7582848570877
"5473",1555,0,5.98516738362671,"B1","A3",5.98516738362671
"5474",1555,5.98516738362671,6.02011698634813,"A3","A2",0.034949602721424
"5475",1555,6.02011698634813,20,"A2","A2",13.9798830136519
"5476",1556,0,19.0696674094026,"B1","B2",19.0696674094026
"5477",1556,19.0696674094026,20,"B2","B2",0.930332590597416
"5478",1557,0,1.08336517709981,"B2","B3",1.08336517709981
"5479",1557,1.08336517709981,1.88147330973606,"B3","C",0.798108132636251
"5480",1557,1.88147330973606,4.08676607544481,"C","B2",2.20529276570876
"5481",1557,4.08676607544481,7.86780000609023,"B2","B3",3.78103393064541
"5482",1557,7.86780000609023,12.1205910718416,"B3","B2",4.25279106575139
"5483",1557,12.1205910718416,12.3217855312731,"B2","B3",0.201194459431516
"5484",1557,12.3217855312731,18.7647794798937,"B3","B2",6.44299394862055
"5485",1557,18.7647794798937,20,"B2","B2",1.23522052010632
"5486",1558,0,19.9624549542048,"A2","A3",19.9624549542048
"5487",1558,19.9624549542048,20,"A3","A3",0.0375450457952056
"5488",1559,0,0.808269716710662,"B3","B2",0.808269716710662
"5489",1559,0.808269716710662,1.61075769215947,"B2","B1",0.802487975448809
"5490",1559,1.61075769215947,10.7180934653734,"B1","B3",9.10733577321396
"5491",1559,10.7180934653734,11.2364567532114,"B3","C",0.518363287837969
"5492",1559,11.2364567532114,13.0387497349739,"C","D",1.80229298176246
"5493",1560,0,0.995050070936714,"B1","A3",0.995050070936714
"5494",1560,0.995050070936714,4.73642558777693,"A3","B1",3.74137551684022
"5495",1560,4.73642558777693,8.35355626660067,"B1","B2",3.61713067882373
"5496",1560,8.35355626660067,12.8801350479228,"B2","B1",4.52657878132209
"5497",1560,12.8801350479228,14.1567450432397,"B1","B2",1.27660999531696
"5498",1560,14.1567450432397,20,"B2","B2",5.84325495676029
"5499",1561,0,5.32652163314039,"B3","B2",5.32652163314039
"5500",1561,5.32652163314039,7.77434116606802,"B2","B3",2.44781953292764
"5501",1561,7.77434116606802,10.044295951979,"B3","C",2.26995478591096
"5502",1561,10.044295951979,15.971509518061,"C","B3",5.92721356608198
"5503",1561,15.971509518061,20,"B3","B3",4.02849048193904
"5504",1562,0,20,"A1","A1",20
"5505",1563,0,13.950347737858,"A3","B1",13.950347737858
"5506",1563,13.950347737858,19.9493894236506,"B1","B2",5.99904168579255
"5507",1563,19.9493894236506,20,"B2","B2",0.0506105763494098
"5508",1564,0,7.73740060380566,"B1","B2",7.73740060380566
"5509",1564,7.73740060380566,8.82918862848621,"B2","C",1.09178802468056
"5510",1564,8.82918862848621,10.0254428309295,"C","B2",1.19625420244329
"5511",1564,10.0254428309295,11.0392529107473,"B2","C",1.0138100798178
"5512",1564,11.0392529107473,11.363053365121,"C","D",0.323800454373661
"5513",1565,0,1.70203361537082,"A3","A1",1.70203361537082
"5514",1565,1.70203361537082,7.40910884835567,"A1","A3",5.70707523298484
"5515",1565,7.40910884835567,13.7744532954938,"A3","B1",6.36534444713814
"5516",1565,13.7744532954938,20,"B1","B1",6.22554670450619
"5517",1566,0,14.8665961203453,"A3","B1",14.8665961203453
"5518",1566,14.8665961203453,20,"B1","B1",5.13340387965469
"5519",1567,0,1.45093626774123,"B2","B1",1.45093626774123
"5520",1567,1.45093626774123,6.39570888966118,"B1","A3",4.94477262191995
"5521",1567,6.39570888966118,16.2920642925904,"A3","A2",9.89635540292923
"5522",1567,16.2920642925904,20,"A2","A2",3.70793570740958
"5523",1568,0,11.0592783191178,"B3","C",11.0592783191178
"5524",1568,11.0592783191178,12.7599767467213,"C","B3",1.70069842760353
"5525",1568,12.7599767467213,20,"B3","B3",7.24002325327869
"5526",1569,0,10.8301197691722,"A2","A3",10.8301197691722
"5527",1569,10.8301197691722,20,"A3","A3",9.16988023082777
"5528",1570,0,3.48667198371963,"A3","B3",3.48667198371963
"5529",1570,3.48667198371963,9.20940524701827,"B3","B2",5.72273326329864
"5530",1570,9.20940524701827,10.9505374637914,"B2","B1",1.74113221677318
"5531",1570,10.9505374637914,19.9554282413593,"B1","B2",9.00489077756789
"5532",1570,19.9554282413593,20,"B2","B2",0.0445717586406715
"5533",1571,0,6.7840783140137,"B1","A3",6.7840783140137
"5534",1571,6.7840783140137,8.77823589296868,"A3","B1",1.99415757895498
"5535",1571,8.77823589296868,12.9446951558792,"B1","B2",4.16645926291049
"5536",1571,12.9446951558792,13.2955431552022,"B2","B3",0.350847999323079
"5537",1571,13.2955431552022,20,"B3","B3",6.70445684479776
"5538",1572,0,3.49795454831064,"C","D",3.49795454831064
"5539",1573,0,1.50995783907287,"B3","C",1.50995783907287
"5540",1573,1.50995783907287,12.7586985669164,"C","B3",11.2487407278435
"5541",1573,12.7586985669164,17.3708658359993,"B3","B2",4.61216726908295
"5542",1573,17.3708658359993,17.8574571654448,"B2","B1",0.486591329445446
"5543",1573,17.8574571654448,20,"B1","B1",2.14254283455523
"5544",1574,0,2.46159675251654,"B3","C",2.46159675251654
"5545",1574,2.46159675251654,3.74313873772976,"C","B3",1.28154198521322
"5546",1574,3.74313873772976,7.49301522932139,"B3","C",3.74987649159163
"5547",1574,7.49301522932139,10.816967345083,"C","D",3.32395211576165
"5548",1575,0,6.8796857522261,"B1","B2",6.8796857522261
"5549",1575,6.8796857522261,8.87109627590061,"B2","B3",1.99141052367451
"5550",1575,8.87109627590061,8.89157786048637,"B3","B2",0.020481584585756
"5551",1575,8.89157786048637,15.1722047786896,"B2","B3",6.28062691820328
"5552",1575,15.1722047786896,15.5172108616677,"B3","D",0.345006082978086
"5553",1576,0,11.1629234941176,"B1","A3",11.1629234941176
"5554",1576,11.1629234941176,15.8420531458257,"A3","B1",4.67912965170803
"5555",1576,15.8420531458257,17.4726904445409,"B1","B2",1.63063729871526
"5556",1576,17.4726904445409,20,"B2","B2",2.52730955545908
"5557",1577,0,1.83751846983944,"B1","A3",1.83751846983944
"5558",1577,1.83751846983944,20,"A3","A3",18.1624815301606
"5559",1578,0,20,"B1","B1",20
"5560",1579,0,0.713555719795778,"A2","A3",0.713555719795778
"5561",1579,0.713555719795778,7.73225662917214,"A3","B1",7.01870090937636
"5562",1579,7.73225662917214,20,"B1","B1",12.2677433708279
"5563",1580,0,1.82989221732494,"B1","B2",1.82989221732494
"5564",1580,1.82989221732494,6.93850762427594,"B2","B1",5.108615406951
"5565",1580,6.93850762427594,9.58474181944288,"B1","A3",2.64623419516694
"5566",1580,9.58474181944288,13.0892211249159,"A3","A2",3.50447930547306
"5567",1580,13.0892211249159,20,"A2","A2",6.91077887508406
"5568",1581,0,15.1161680648677,"B1","B3",15.1161680648677
"5569",1581,15.1161680648677,19.5678659656891,"B3","C",4.45169790082148
"5570",1581,19.5678659656891,20,"C","C",0.432134034310856
"5571",1582,0,5.53185076673258,"B3","B2",5.53185076673258
"5572",1582,5.53185076673258,9.11506744282556,"B2","B1",3.58321667609298
"5573",1582,9.11506744282556,10.2491982684717,"B1","A3",1.13413082564611
"5574",1582,10.2491982684717,20,"A3","A3",9.75080173152833
"5575",1583,0,8.2599573983287,"B1","B2",8.2599573983287
"5576",1583,8.2599573983287,10.5673518189052,"B2","C",2.30739442057648
"5577",1583,10.5673518189052,18.1673684317766,"C","B3",7.60001661287146
"5578",1583,18.1673684317766,19.3688247637911,"B3","B2",1.20145633201442
"5579",1583,19.3688247637911,20,"B2","B2",0.631175236208936
"5580",1584,0,20,"A1","A1",20
"5581",1585,0,20,"A1","A1",20
"5582",1586,0,1.29295197628876,"B1","B2",1.29295197628876
"5583",1586,1.29295197628876,4.83050947553565,"B2","B3",3.53755749924689
"5584",1586,4.83050947553565,9.84384399882704,"B3","C",5.01333452329139
"5585",1586,9.84384399882704,20,"C","C",10.156156001173
"5586",1587,0,1.0156714504298,"C","B3",1.0156714504298
"5587",1587,1.0156714504298,6.69233770559366,"B3","B2",5.67666625516386
"5588",1587,6.69233770559366,6.86631925271125,"B2","B1",0.173981547117587
"5589",1587,6.86631925271125,20,"B1","B1",13.1336807472888
"5590",1588,0,0.93882061973768,"B2","B3",0.93882061973768
"5591",1588,0.93882061973768,3.65926461340318,"B3","B2",2.7204439936655
"5592",1588,3.65926461340318,3.70331807303363,"B2","B3",0.0440534596304523
"5593",1588,3.70331807303363,5.41444946817607,"B3","B2",1.71113139514244
"5594",1588,5.41444946817607,7.98537449103689,"B2","B1",2.57092502286082
"5595",1588,7.98537449103689,20,"B1","B1",12.0146255089631
"5596",1589,0,2.68530576335175,"C","D",2.68530576335175
"5597",1590,0,8.71389843340643,"A3","A2",8.71389843340643
"5598",1590,8.71389843340643,9.31047490503164,"A2","A3",0.596576471625209
"5599",1590,9.31047490503164,13.3356578291964,"A3","B1",4.02518292416477
"5600",1590,13.3356578291964,13.6690657389883,"B1","B2",0.333407909791861
"5601",1590,13.6690657389883,15.4826317235377,"B2","B1",1.81356598454946
"5602",1590,15.4826317235377,18.1590914413595,"B1","B2",2.67645971782182
"5603",1590,18.1590914413595,20,"B2","B2",1.84090855864045
"5604",1591,0,11.9252683027741,"A1","A3",11.9252683027741
"5605",1591,11.9252683027741,20,"A3","A3",8.07473169722592
"5606",1592,0,0.321051348244984,"B2","C",0.321051348244984
"5607",1592,0.321051348244984,2.92620275238708,"C","B3",2.6051514041421
"5608",1592,2.92620275238708,9.39759965580397,"B3","B2",6.47139690341689
"5609",1592,9.39759965580397,11.6844893667135,"B2","B3",2.28688971090955
"5610",1592,11.6844893667135,20,"B3","B3",8.31551063328648
"5611",1593,0,0.777898874875188,"B3","B2",0.777898874875188
"5612",1593,0.777898874875188,9.63429276322328,"B2","B3",8.85639388834809
"5613",1593,9.63429276322328,9.81806848439263,"B3","B2",0.18377572116936
"5614",1593,9.81806848439263,10.2195353173029,"B2","B3",0.401466832910259
