id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,
1122,37406,3,37894,3,488,2002,2003,,
1122,37894,3,37985,4,91,2003,2003,,
1122,37985,4,38716,4,731,2003,2005,,
1123,36671,4,37428,4,757,2000,2002,,
1123,37428,4,38716,4,1288,2002,2005,,
1124,38351,4,38716,4,365,2004,2005,,
1125,37620,3,38716,4,1096,2002,2005,,
1125,37620,4,38716,4,1096,2002,2005,,
1126,37185,5,37520,6,335,2001,2002,,
1126,37520,6,37863,6,343,2002,2003,,
1126,37863,6,38716,6,853,2003,2005,,
1127,37458,2,38716,2,1258,2002,2005,,
1128,38351,2,38716,2,365,2004,2005,,
1130,38128,5,38716,5,588,2004,2005,,
1131,37550,3,38716,3,1166,2002,2005,,
1132,36676,3,37032,3,356,2000,2001,,
1132,37032,3,37428,4,396,2001,2002,,
1132,37428,4,37437,5,9,2002,2002,,
1132,37437,5,37924,5,487,2002,2003,,
1132,37924,5,38716,5,792,2003,2005,,
1133,37762,4,38716,4,954,2003,2005,,
1134,36890,4,37467,3,577,2000,2002,,
1134,37467,3,38716,3,1249,2002,2005,,
1135,36332,5,36676,5,344,1999,2000,,
1135,36676,5,37063,6,387,2000,2001,,
1135,37063,6,37620,7,557,2001,2002,,
1135,37620,7,37863,6,243,2002,2003,,
1135,37863,6,37955,8,92,2003,2003,,
1135,37955,8,38493,7,538,2003,2005,,
1135,38493,7,38716,7,223,2005,2005,,
1136,37124,3,37467,4,343,2001,2002,,
1136,37467,4,38716,4,1249,2002,2005,,
1137,36454,3,38716,3,2262,1999,2005,,
1138,36799,2,38716,2,1917,2000,2005,,
1139,36524,7,37255,7,731,1999,2001,,
1139,37255,7,37620,7,365,2001,2002,,
1139,37620,7,37985,8,365,2002,2003,,
1140,37072,2,37529,3,457,2001,2002,,
1140,37529,3,38716,3,1187,2002,2005,,
1141,36890,4,38716,4,1826,2000,2005,,
1142,37032,2,38716,2,1684,2001,2005,,
1143,37194,4,38351,4,1157,2001,2004,,
1143,38351,4,38716,4,365,2004,2005,,
1145,36310,2,37397,3,1087,1999,2002,,
1145,37397,3,37985,3,588,2002,2003,,
1145,37985,3,38716,3,731,2003,2005,,
1147,36737,3,37255,3,518,2000,2001,,
1147,37255,3,37620,4,365,2001,2002,,
1147,37620,4,38716,4,1096,2002,2005,,
1148,36341,4,37856,4,1515,1999,2003,,
1148,37856,4,38716,4,860,2003,2005,,
1149,36310,4,37976,4,1666,1999,2003,,
1149,37976,4,38716,4,740,2003,2005,,
1150,36301,4,36524,4,223,1999,1999,,
1150,36524,4,38716,4,2192,1999,2005,,
1150,36524,4,37255,4,731,1999,2001,,
1150,37255,4,38716,4,1461,2001,2005,,
1151,38128,4,38716,4,588,2004,2005,,
1152,36667,2,37985,3,1318,2000,2003,,
1152,37985,3,38716,3,731,2003,2005,,
1153,36670,4,37039,4,369,2000,2001,,
1153,37039,4,37255,5,216,2001,2001,,
1153,37255,5,38220,4,965,2001,2004,,
1153,38220,4,38716,4,496,2004,2005,,
1154,36304,3,36524,3,220,1999,1999,,
1154,36524,3,37406,3,882,1999,2002,,
1154,37406,3,38251,3,845,2002,2004,,
1154,38251,3,38716,3,465,2004,2005,,
1155,37032,3,38716,3,1684,2001,2005,,
1156,37620,2,38716,2,1096,2002,2005,,
1157,36676,3,38716,3,2040,2000,2005,,
1159,37498,6,38716,6,1218,2002,2005,,
1160,36890,3,37985,3,1095,2000,2003,,
1160,37985,3,38716,3,731,2003,2005,,
1161,38128,4,38716,4,588,2004,2005,,
1162,36524,1,38716,1,2192,1999,2005,,
1163,36301,3,37397,6,1096,1999,2002,,
1163,37397,6,38716,8,1319,2002,2005,,
1163,37397,8,37406,5,9,2002,2002,,
1163,37406,5,37559,4,153,2002,2002,,
1164,37397,4,37406,6,9,2002,2002,,
1164,37406,6,37520,7,114,2002,2002,,
1164,37520,7,37762,6,242,2002,2003,,
1164,37762,6,38312,6,550,2003,2004,,
1164,38312,6,38716,6,404,2004,2005,,
1165,36890,5,37255,5,365,2000,2001,,
1165,37255,5,37771,4,516,2001,2003,,
1165,37771,4,38716,4,945,2003,2005,,
1166,36667,3,37620,3,953,2000,2002,,
1167,36362,6,37915,5,1553,1999,2003,,
1167,37915,5,38716,5,801,2003,2005,,
1168,36463,6,37498,5,1035,1999,2002,,
1168,37498,5,38716,5,1218,2002,2005,,
1169,36301,5,36310,5,9,1999,1999,,
1169,36310,5,36890,6,580,1999,2000,,
1169,36890,6,37255,6,365,2000,2001,,
1169,37620,4,38716,4,1096,2002,2005,,
1170,37762,5,38716,5,954,2003,2005,,
1171,36332,6,38137,6,1805,1999,2004,,
1171,38137,6,38716,6,579,2004,2005,,
1173,36301,5,36362,6,61,1999,1999,,
1173,36362,6,36667,5,305,1999,2000,,
1176,36890,4,37523,4,633,2000,2002,,
1176,37523,4,38716,4,1193,2002,2005,,
1177,37771,2,38716,2,945,2003,2005,,
1178,36759,5,38351,4,1592,2000,2004,,
1178,38351,4,38716,4,365,2004,2005,,
1181,37255,5,37397,5,142,2001,2002,,
1181,37397,5,38137,5,740,2002,2004,,
1181,38137,5,38716,5,579,2004,2005,,
1182,36524,7,38716,7,2192,1999,2005,,
1183,37620,2,38128,2,508,2002,2004,,
1183,38128,2,38716,2,588,2004,2005,,
1185,36515,2,38137,2,1622,1999,2004,,
1185,38137,2,38716,2,579,2004,2005,,
1186,36524,3,38137,2,1613,1999,2004,,
1186,38137,2,38716,2,579,2004,2005,,
1187,36890,6,37985,6,1095,2000,2003,,
1187,37985,6,38716,6,731,2003,2005,,
1188,36402,2,36707,2,305,1999,2000,,
1188,36707,2,37032,3,325,2000,2001,,
1188,37032,3,38716,3,1684,2001,2005,,
1188,37032,3,38351,4,1319,2001,2004,,
1188,38351,4,38716,4,365,2004,2005,,
1189,36301,2,36676,2,375,1999,2000,,
1189,36676,2,36890,3,214,2000,2000,,
1189,36890,3,37041,3,151,2000,2001,,
1190,38321,4,38716,4,395,2004,2005,,
1192,36301,3,38716,3,2415,1999,2005,,
1193,37771,6,38716,6,945,2003,2005,,
1194,36362,4,36463,4,101,1999,1999,,
1194,36463,4,36524,4,61,1999,1999,,
1194,36524,4,37253,4,729,1999,2001,,
1194,37253,4,38716,4,1463,2001,2005,,
1195,36301,5,37126,6,825,1999,2001,,
1195,37126,6,38128,5,1002,2001,2004,,
1195,38128,5,38716,5,588,2004,2005,,
1196,37041,4,38716,4,1675,2001,2005,,
1197,36524,5,36667,6,143,1999,2000,,
1197,36667,6,37559,6,892,2000,2002,,
1197,37559,6,37762,7,203,2002,2003,,
1197,37762,7,37823,6,61,2003,2003,,
1197,37823,6,38716,6,893,2003,2005,,
1198,37771,4,38716,4,945,2003,2005,,
1199,36829,4,38716,4,1887,2000,2005,,
1200,37255,2,38716,2,1461,2001,2005,,
1203,37771,2,38716,2,945,2003,2005,,
1204,37255,2,38716,2,1461,2001,2005,,
1205,37406,3,37985,4,579,2002,2003,,
1205,37985,4,38133,4,148,2003,2004,,
1205,38133,4,38716,4,583,2004,2005,,
1206,36524,4,37590,4,1066,1999,2002,,
1206,37590,4,37985,4,395,2002,2003,,
1206,37985,4,38716,5,731,2003,2005,,
1206,37985,5,38716,5,731,2003,2005,,
1207,36667,4,36676,4,9,2000,2000,,
1207,36676,4,38716,4,2040,2000,2005,,
1208,37041,4,37924,4,883,2001,2003,,
1208,37924,4,38493,5,569,2003,2005,,
1208,38493,5,38625,4,132,2005,2005,,
1208,38625,4,38716,4,91,2005,2005,,
1210,36393,6,37034,5,641,1999,2001,,
1210,37034,5,38716,5,1682,2001,2005,,
1211,36524,5,36890,5,366,1999,2000,,
1211,36890,5,37124,6,234,2000,2001,,
1211,37124,6,37802,6,678,2001,2003,,
1211,37802,6,38716,6,914,2003,2005,,
1212,37255,2,37955,3,700,2001,2003,,
1212,37955,3,38716,3,761,2003,2005,,
1213,37041,3,38716,3,1675,2001,2005,,
1214,36675,3,37255,3,580,2000,2001,,
1214,37255,3,38716,3,1461,2001,2005,,
1215,38351,5,38502,6,151,2004,2005,,
1215,38502,6,38716,6,214,2005,2005,,
1216,37529,4,38716,4,1187,2002,2005,,
1217,36667,8,36737,8,70,2000,2000,,
1220,36667,3,38716,3,2049,2000,2005,,
1221,36676,2,38716,2,2040,2000,2005,,
1222,36667,3,38716,3,2049,2000,2005,,
1223,37102,3,38260,3,1158,2001,2004,,
1223,38260,3,38716,3,456,2004,2005,,
1224,37397,2,38502,2,1105,2002,2005,,
1224,38502,2,38716,2,214,2005,2005,,
1225,37985,3,38716,3,731,2003,2005,,
1226,36728,4,37041,4,313,2000,2001,,
1226,37041,4,37397,4,356,2001,2002,,
1226,37397,4,37489,5,92,2002,2002,,
1226,37489,5,37894,6,405,2002,2003,,
1226,37894,6,38493,6,599,2003,2005,,
1226,38493,6,38716,6,223,2005,2005,,
1227,36676,4,37255,5,579,2000,2001,,
1228,37216,4,37620,4,404,2001,2002,,
1229,36310,5,36890,5,580,1999,2000,,
1229,36890,5,37435,4,545,2000,2002,,
1229,37435,4,37915,4,480,2002,2003,,
1229,37915,4,38716,4,801,2003,2005,,
1230,38351,2,38502,2,151,2004,2005,,
1230,38502,2,38716,2,214,2005,2005,,
1232,37406,4,38716,4,1310,2002,2005,,
1233,37255,3,37765,4,510,2001,2003,,
1234,36424,3,38137,4,1713,1999,2004,,
1234,38137,4,38716,4,579,2004,2005,,
1235,36524,2,37762,2,1238,1999,2003,,
1235,37762,2,38220,3,458,2003,2004,,
1235,38220,3,38351,3,131,2004,2004,,
1235,38351,3,38716,3,365,2004,2005,,
1236,36332,5,36829,4,497,1999,2000,,
1236,36829,4,37590,4,761,2000,2002,,
1236,37590,4,38502,4,912,2002,2005,,
1236,38502,4,38716,4,214,2005,2005,,
1238,36890,5,37894,5,1004,2000,2003,,
1238,37894,5,38716,5,822,2003,2005,,
1239,36301,4,37406,4,1105,1999,2002,,
1239,37406,4,37550,5,144,2002,2002,,
1239,37550,5,37771,6,221,2002,2003,,
1239,37771,6,38716,6,945,2003,2005,,
1240,36463,4,36829,4,366,1999,2000,,
1240,36829,4,36890,5,61,2000,2000,,
1240,36890,5,37397,6,507,2000,2002,,
1240,37397,6,37428,6,31,2002,2002,,
1240,37428,6,38312,6,884,2002,2004,,
1240,38312,6,38716,6,404,2004,2005,,
1241,36362,2,37398,3,1036,1999,2002,,
1241,37398,3,38716,3,1318,2002,2005,,
1244,37124,5,38716,5,1592,2001,2005,,
1245,37067,4,38716,4,1649,2001,2005,,
1246,37216,6,37397,6,181,2001,2002,,
1246,37397,6,37771,6,374,2002,2003,,
1246,37771,6,37985,5,214,2003,2003,,
1246,37985,5,38137,4,152,2003,2004,,
1248,36524,4,37406,3,882,1999,2002,,
1249,37032,4,37102,6,70,2001,2001,,
1249,37102,6,37985,5,883,2001,2003,,
1249,37985,5,38716,5,731,2003,2005,,
1251,37032,7,37246,8,214,2001,2001,,
1251,37246,8,37255,7,9,2001,2001,,
1251,37255,7,37397,8,142,2001,2002,,
1252,36524,5,37041,6,517,1999,2001,,
1252,37041,6,37406,7,365,2001,2002,,
1252,37894,8,38716,8,822,2003,2005,,
1256,37194,4,37823,4,629,2001,2003,,
1256,37823,4,38716,4,893,2003,2005,,
1257,36524,4,38716,4,2192,1999,2005,,
1258,38159,3,38716,3,557,2004,2005,,
1259,37397,5,38625,4,1228,2002,2005,,
1259,38625,4,38716,4,91,2005,2005,,
1260,36672,4,38137,4,1465,2000,2004,,
1260,38137,4,38716,4,579,2004,2005,,
1261,36402,4,36698,3,296,1999,2000,,
1261,36698,3,38159,3,1461,2000,2004,,
1261,38159,3,38251,3,92,2004,2004,,
1261,38251,3,38716,3,465,2004,2005,,
1262,37620,3,38716,3,1096,2002,2005,,
1263,37406,5,37762,6,356,2002,2003,,
1263,37762,6,37771,7,9,2003,2003,,
1263,37771,7,38220,6,449,2003,2004,,
1263,38220,6,38716,6,496,2004,2005,,
1264,36301,3,38716,3,2415,1999,2005,,
1266,36890,3,37620,4,730,2000,2002,,
1266,37620,4,38716,4,1096,2002,2005,,
1267,37406,3,38716,3,1310,2002,2005,,
1268,36524,7,37893,6,1369,1999,2003,,
1268,37893,6,38716,6,823,2003,2005,,
1269,38499,3,38716,3,217,2005,2005,,
1270,38716,3,38716,3,0,2005,2005,,
1271,36667,3,38351,3,1684,2000,2004,,
1271,38351,3,38716,3,365,2004,2005,,
1272,36667,3,38716,3,2049,2000,2005,,
1273,38168,4,38716,4,548,2004,2005,,
1274,36707,4,38189,4,1482,2000,2004,,
1274,38189,4,38716,4,527,2004,2005,,
1275,36524,5,38716,5,2192,1999,2005,,
1276,37406,5,37489,4,83,2002,2002,,
1276,37489,4,37985,5,496,2002,2003,,
1276,37985,5,38716,5,731,2003,2005,,
1277,36799,3,37985,1,1186,2000,2003,,
1277,37985,1,38716,1,731,2003,2005,,
1279,37550,5,37771,7,221,2002,2003,,
1279,37985,8,38716,8,731,2003,2005,,
1280,36676,3,38716,3,2040,2000,2005,,
1281,38563,3,38716,3,153,2005,2005,,
1283,36393,5,38716,5,2323,1999,2005,,
1284,36301,3,36433,3,132,1999,1999,,
1285,36676,3,36737,2,61,2000,2000,,
1285,36737,2,37041,4,304,2000,2001,,
1285,37041,4,37225,4,184,2001,2001,,
1285,37225,4,37766,4,541,2001,2003,,
1285,37766,4,37985,4,219,2003,2003,,
1285,37985,4,38716,4,731,2003,2005,,
1286,36676,2,37550,2,874,2000,2002,,
1286,37550,2,38137,2,587,2002,2004,,
1286,38137,2,38716,2,579,2004,2005,,
1287,36890,5,37032,8,142,2000,2001,,
1287,37032,8,37041,7,9,2001,2001,,
1288,38281,4,38716,4,435,2004,2005,,
1289,36463,1,38716,1,2253,1999,2005,,
1290,36463,3,36524,3,61,1999,1999,,
1290,36524,3,37093,3,569,1999,2001,,
1290,37093,3,38716,3,1623,2001,2005,,
1291,36790,2,37620,3,830,2000,2002,,
1291,37620,3,38351,2,731,2002,2004,,
1291,38351,2,38716,2,365,2004,2005,,
1292,37550,3,38716,3,1166,2002,2005,,
1293,36890,3,37225,3,335,2000,2001,,
1293,37225,3,37489,3,264,2001,2002,,
1293,37489,3,38716,3,1227,2002,2005,,
1294,36301,3,37133,3,832,1999,2001,,
1294,37133,3,37255,3,122,2001,2001,,
1294,37255,3,37397,4,142,2001,2002,,
1294,37397,4,37985,4,588,2002,2003,,
1294,37985,4,38716,4,731,2003,2005,,
1295,37620,3,38716,3,1096,2002,2005,,
1296,37406,3,38716,3,1310,2002,2005,,
1297,37397,3,37620,4,223,2002,2002,,
1297,37620,4,38716,4,1096,2002,2005,,
1298,36667,2,37620,1,953,2000,2002,,
1298,37620,1,38716,1,1096,2002,2005,,
1299,37620,2,38716,2,1096,2002,2005,,
1300,36454,5,37072,5,618,1999,2001,,
1301,36491,3,38128,3,1637,1999,2004,,
1301,38128,3,38716,3,588,2004,2005,,
1302,36820,3,37768,3,948,2000,2003,,
1302,37768,3,38716,3,948,2003,2005,,
1303,37032,3,38137,3,1105,2001,2004,,
1303,38137,3,38716,3,579,2004,2005,,
1305,37985,6,38716,6,731,2003,2005,,
1306,36402,5,36524,6,122,1999,1999,,
1306,36524,6,37762,6,1238,1999,2003,,
1306,37762,6,38716,6,954,2003,2005,,
1309,36667,3,38137,3,1470,2000,2004,,
1309,38137,3,38716,3,579,2004,2005,,
1310,37769,3,38351,2,582,2003,2004,,
1310,38351,2,38716,2,365,2004,2005,,
1311,37164,5,37620,6,456,2001,2002,,
1311,37620,6,38499,6,879,2002,2005,,
1311,38499,6,38716,6,217,2005,2005,,
1312,37467,3,38716,3,1249,2002,2005,,
1314,37397,3,38716,4,1319,2002,2005,,
1314,38716,4,38716,4,0,2005,2005,,
1315,36301,2,37032,2,731,1999,2001,,
1315,37032,2,37489,2,457,2001,2002,,
1316,37793,6,37985,5,192,2003,2003,,
1316,37985,5,38137,6,152,2003,2004,,
1316,38137,6,38716,6,579,2004,2005,,
1317,36676,3,38716,3,2040,2000,2005,,
1318,37397,3,38716,3,1319,2002,2005,,
1320,37041,7,37498,8,457,2001,2002,,
1321,37155,2,38716,2,1561,2001,2005,,
1322,37771,2,38716,2,945,2003,2005,,
1323,36402,3,38312,3,1910,1999,2004,,
1323,38312,3,38716,3,404,2004,2005,,
1324,37093,2,38716,2,1623,2001,2005,,
1326,36463,3,37041,3,578,1999,2001,,
1326,37041,3,37406,4,365,2001,2002,,
1326,37406,4,37985,4,579,2002,2003,,
1326,37985,4,38716,4,731,2003,2005,,
1327,36301,4,37397,4,1096,1999,2002,,
1327,37397,4,38351,4,954,2002,2004,,
1327,38351,4,38716,4,365,2004,2005,,
1329,36524,6,36768,7,244,1999,2000,,
1330,36524,4,37397,6,873,1999,2002,,
1330,37397,6,37498,5,101,2002,2002,,
1330,37498,5,38716,5,1218,2002,2005,,
1331,38290,2,38716,2,426,2004,2005,,
1333,36524,5,36676,5,152,1999,2000,,
1333,36676,5,38716,5,2040,2000,2005,,
1335,37620,2,38351,3,731,2002,2004,,
1335,38351,3,38716,3,365,2004,2005,,
1336,37492,2,38716,2,1224,2002,2005,,
1337,37985,3,38716,3,731,2003,2005,,
1339,36667,4,38716,4,2049,2000,2005,,
1341,37620,4,38625,4,1005,2002,2005,,
1341,38625,4,38716,4,91,2005,2005,,
1342,36676,3,37406,3,730,2000,2002,,
1342,37406,3,38137,4,731,2002,2004,,
1342,38137,4,38716,4,579,2004,2005,,
1344,36524,6,37955,7,1431,1999,2003,,
1344,37955,7,38716,8,761,2003,2005,,
1344,38716,8,38716,8,0,2005,2005,,
1346,36524,4,38137,4,1613,1999,2004,,
1346,38137,4,38716,4,579,2004,2005,,
1347,36301,5,36393,6,92,1999,1999,,
1347,36393,6,37397,6,1004,1999,2002,,
1348,36851,2,37620,2,769,2000,2002,,
1348,37620,2,38716,2,1096,2002,2005,,
1349,36310,5,37559,6,1249,1999,2002,,
1349,37559,6,38493,5,934,2002,2005,,
1349,38493,5,38716,5,223,2005,2005,,
1350,36433,4,37041,4,608,1999,2001,,
1350,37041,4,37559,5,518,2001,2002,,
1350,37559,5,38137,4,578,2002,2004,,
1351,36301,5,37255,4,954,1999,2001,,
1351,37255,4,38321,4,1066,2001,2004,,
1351,38321,4,38716,4,395,2004,2005,,
1352,36494,5,37157,4,663,1999,2001,,
1352,37157,4,38128,4,971,2001,2004,,
1352,38128,4,38716,4,588,2004,2005,,
1353,38342,4,38716,4,374,2004,2005,,
1354,36820,4,38290,3,1470,2000,2004,,
1354,38290,3,38716,3,426,2004,2005,,
1355,38312,3,38716,3,404,2004,2005,,
1358,36301,4,36890,4,589,1999,2000,,
1359,36524,4,36667,4,143,1999,2000,,
1359,36667,4,37255,4,588,2000,2001,,
1359,37924,4,38128,4,204,2003,2004,,
1359,38128,4,38716,4,588,2004,2005,,
1360,36301,5,37041,4,740,1999,2001,,
1360,37041,4,38260,4,1219,2001,2004,,
1360,38260,4,38716,4,456,2004,2005,,
1361,37255,3,37620,4,365,2001,2002,,
1361,37620,4,37762,4,142,2002,2003,,
1361,37762,4,38716,5,954,2003,2005,,
1361,37762,5,37885,5,123,2003,2003,,
1361,37885,5,37894,4,9,2003,2003,,
1361,37894,4,38281,4,387,2003,2004,,
1361,38281,4,38290,6,9,2004,2004,,
1362,36463,4,37985,4,1522,1999,2003,,
1362,37985,4,38716,4,731,2003,2005,,
1363,37255,4,37397,4,142,2001,2002,,
1363,37397,4,38716,4,1319,2002,2005,,
1364,38594,2,38716,2,122,2005,2005,,
1365,37397,4,38716,4,1319,2002,2005,,
1366,38220,2,38716,2,496,2004,2005,,
1367,37164,4,38716,4,1552,2001,2005,,
1368,37032,4,38716,4,1684,2001,2005,,
1370,36371,4,36728,4,357,1999,2000,,
1370,36728,4,38716,4,1988,2000,2005,,
1374,36301,5,36829,5,528,1999,2000,,
1374,36829,5,37041,4,212,2000,2001,,
1374,37041,4,37216,4,175,2001,2001,,
1374,37216,4,38502,4,1286,2001,2005,,
1374,38502,4,38716,4,214,2005,2005,,
1375,37620,3,38716,3,1096,2002,2005,,
1376,37489,1,38716,1,1227,2002,2005,,
1377,37762,3,38716,3,954,2003,2005,,
1378,37255,3,38716,3,1461,2001,2005,,
1379,37399,4,38716,4,1317,2002,2005,,
1380,36669,3,37041,4,372,2000,2001,,
1380,37041,4,38716,6,1675,2001,2005,,
1380,37041,6,37127,4,86,2001,2001,,
1380,37127,4,37185,6,58,2001,2001,,
1380,37185,6,37620,4,435,2001,2002,,
1380,37620,4,38716,4,1096,2002,2005,,
1380,37620,4,38502,3,882,2002,2005,,
1380,38502,3,38716,3,214,2005,2005,,
1381,36676,4,37124,6,448,2000,2001,,
1381,37124,6,37156,8,32,2001,2001,,
1381,37156,8,37185,4,29,2001,2001,,
1381,37185,4,37255,4,70,2001,2001,,
1382,37216,4,37428,5,212,2001,2002,,
1382,37428,5,38716,5,1288,2002,2005,,
1383,37406,4,37620,3,214,2002,2002,,
1383,37620,3,38128,3,508,2002,2004,,
1383,38128,3,38716,3,588,2004,2005,,
1384,37620,3,38716,4,1096,2002,2005,,
1384,37620,4,38260,3,640,2002,2004,,
1384,38260,3,38716,3,456,2004,2005,,
1385,37037,3,37063,4,26,2001,2001,,
1385,37063,4,37255,4,192,2001,2001,,
1385,37255,4,37406,6,151,2001,2002,,
1385,37406,6,37550,7,144,2002,2002,,
1385,37550,7,37620,4,70,2002,2002,,
1385,37620,4,38716,5,1096,2002,2005,,
1385,37620,5,38716,5,1096,2002,2005,,
1386,38351,4,38716,4,365,2004,2005,,
1387,37063,5,37771,7,708,2001,2003,,
1387,37771,7,38716,7,945,2003,2005,,
1388,36667,2,37985,2,1318,2000,2003,,
1388,37985,2,38716,2,731,2003,2005,,
1389,36890,3,38716,3,1826,2000,2005,,
1390,37397,4,37620,6,223,2002,2002,,
1390,37620,6,37985,6,365,2002,2003,,
1390,37985,6,38198,5,213,2003,2004,,
1390,38198,5,38716,5,518,2004,2005,,
1391,37397,4,37406,5,9,2002,2002,,
1391,37406,5,37529,4,123,2002,2002,,
1391,37529,4,38716,4,1187,2002,2005,,
1392,36332,5,36371,7,39,1999,1999,,
1392,36371,7,36393,6,22,1999,1999,,
1393,36799,2,38716,2,1917,2000,2005,,
1395,37216,4,37620,5,404,2001,2002,,
1395,37620,5,37762,7,142,2002,2003,,
1395,37762,7,38716,8,954,2003,2005,,
1396,38128,2,38716,2,588,2004,2005,,
1397,37581,3,38716,3,1135,2002,2005,,
1399,37063,4,37823,4,760,2001,2003,,
1399,37823,4,38716,4,893,2003,2005,,
1400,37762,5,38716,5,954,2003,2005,,
1401,36524,6,36676,3,152,1999,2000,,
1401,36676,3,37041,3,365,2000,2001,,
1401,37041,3,37185,4,144,2001,2001,,
1401,37185,4,37397,4,212,2001,2002,,
1401,37397,4,37529,5,132,2002,2002,,
1401,37529,5,38716,5,1187,2002,2005,,
1402,36362,6,36368,5,6,1999,1999,,
1402,36368,5,36676,7,308,1999,2000,,
1402,36676,7,37620,8,944,2000,2002,,
1403,37255,5,37397,6,142,2001,2002,,
1403,37397,6,37406,7,9,2002,2002,,
1403,37406,7,38716,7,1310,2002,2005,,
1403,37406,7,37559,7,153,2002,2002,,
1403,37559,7,37590,6,31,2002,2002,,
1403,37590,6,37620,8,30,2002,2002,,
1403,38290,7,38686,6,396,2004,2005,,
1403,38686,6,38716,6,30,2005,2005,,
1404,36301,6,36310,6,9,1999,1999,,
1404,36310,6,37529,6,1219,1999,2002,,
1404,37529,6,37620,7,91,2002,2002,,
1404,37620,7,37955,7,335,2002,2003,,
1405,36364,2,37762,2,1398,1999,2003,,
1405,37762,2,38716,2,954,2003,2005,,
1406,37255,3,38716,3,1461,2001,2005,,
1407,36820,2,37771,2,951,2000,2003,,
1407,37771,2,38716,2,945,2003,2005,,
1408,37397,6,38716,6,1319,2002,2005,,
1409,37032,2,37559,2,527,2001,2002,,
1409,37559,2,38716,2,1157,2002,2005,,
1410,37164,2,38716,2,1552,2001,2005,,
1411,37559,6,38351,5,792,2002,2004,,
1411,38351,5,38716,5,365,2004,2005,,
1412,36310,4,37255,4,945,1999,2001,,
1412,37255,4,38716,4,1461,2001,2005,,
1413,36667,4,38128,4,1461,2000,2004,,
1413,38128,4,38137,5,9,2004,2004,,
1413,38137,5,38686,4,549,2004,2005,,
1413,38686,4,38716,4,30,2005,2005,,
1414,36524,4,38716,4,2192,1999,2005,,
1415,36301,5,37894,6,1593,1999,2003,,
1415,37894,6,38716,6,822,2003,2005,,
1416,38347,3,38716,3,369,2004,2005,,
1417,37831,6,38716,6,885,2003,2005,,
1418,37400,2,38716,2,1316,2002,2005,,
1419,37041,2,37559,4,518,2001,2002,,
1419,37559,4,37620,3,61,2002,2002,,
1419,37620,3,38716,4,1096,2002,2005,,
1419,37620,4,38716,5,1096,2002,2005,,
1419,37620,5,38716,6,1096,2002,2005,,
1419,37620,6,38134,5,514,2002,2004,,
1419,38134,5,38716,5,582,2004,2005,,
1420,36524,3,38716,3,2192,1999,2005,,
1424,36890,7,38716,8,1826,2000,2005,,
1425,36676,3,37397,4,721,2000,2002,,
1425,37397,4,38716,4,1319,2002,2005,,
1427,36820,6,37255,6,435,2000,2001,,
1427,37255,6,38168,7,913,2001,2004,,
1427,38168,7,38351,6,183,2004,2004,,
1427,38351,6,38716,6,365,2004,2005,,
1428,36890,5,38716,8,1826,2000,2005,,
1428,36890,8,38716,8,1826,2000,2005,,
1429,37771,5,38716,5,945,2003,2005,,
1430,37762,3,38716,3,954,2003,2005,,
1431,37036,4,37102,7,66,2001,2001,,
1431,37102,7,37977,5,875,2001,2003,,
1431,37977,5,37985,6,8,2003,2003,,
1431,37985,6,38128,4,143,2003,2004,,
1431,38128,4,38493,4,365,2004,2005,,
1431,38493,4,38716,4,223,2005,2005,,
1432,37041,4,37406,4,365,2001,2002,,
1432,37406,4,38716,5,1310,2002,2005,,
1432,37406,5,38716,6,1310,2002,2005,,
1432,37406,6,37520,4,114,2002,2002,,
1432,37520,4,37985,6,465,2002,2003,,
1432,37985,6,38135,5,150,2003,2004,,
1432,38135,5,38223,3,88,2004,2004,,
1432,38223,3,38716,3,493,2004,2005,,
1434,37406,4,37458,5,52,2002,2002,,
1434,37458,5,37529,4,71,2002,2002,,
1434,37529,4,37559,3,30,2002,2002,,
1434,37559,3,38716,3,1157,2002,2005,,
1435,37216,4,38716,4,1500,2001,2005,,
1437,36524,2,37832,3,1308,1999,2003,,
1437,37832,3,38251,3,419,2003,2004,,
1437,38251,3,38716,3,465,2004,2005,,
1438,36790,4,38716,4,1926,2000,2005,,
1439,36310,6,38716,6,2406,1999,2005,,
1439,36310,6,36667,5,357,1999,2000,,
1439,36667,5,36799,6,132,2000,2000,,
1439,36799,6,37033,5,234,2000,2001,,
1439,37033,5,38716,5,1683,2001,2005,,
1440,36728,7,37041,8,313,2000,2001,,
1441,36734,2,37255,2,521,2000,2001,,
1441,37255,2,38716,2,1461,2001,2005,,
1442,37255,3,37529,4,274,2001,2002,,
1442,37529,4,38128,4,599,2002,2004,,
1442,38128,4,38716,4,588,2004,2005,,
1443,37620,4,38716,4,1096,2002,2005,,
1444,36301,4,37397,5,1096,1999,2002,,
1444,37397,5,37769,4,372,2002,2003,,
1444,37769,4,38716,4,947,2003,2005,,
1445,36310,3,36860,2,550,1999,2000,,
1445,36860,2,38716,2,1856,2000,2005,,
1446,36676,7,36737,7,61,2000,2000,,
1448,36362,7,38168,6,1806,1999,2004,,
1448,38168,6,38716,6,548,2004,2005,,
1449,36676,4,37559,4,883,2000,2002,,
1451,36524,6,37032,6,508,1999,2001,,
1451,37032,6,37397,7,365,2001,2002,,
1452,37034,3,38128,3,1094,2001,2004,,
1452,38128,3,38716,3,588,2004,2005,,
