id,start.date,start.rating,end.date,end.rating,time,start.year,end.year,,,,,,id,start.date,start.rating,end.date,end.rating
1401,41047,4,41179,5,132,2012,2012,,,,44697,44829,1401,37397,4,37529,5
1401,41179,5,42366,5,1187,2012,2015,,,,44829,46016,1401,37529,5,38716,5
1402,40012,6,40018,5,6,2009,2009,,,,43662,43668,1402,36362,6,36368,5
1402,40018,5,40326,7,308,2009,2010,,,,43668,43976,1402,36368,5,36676,7
1402,40326,7,41270,8,944,2010,2012,,,,43976,44920,1402,36676,7,37620,8
1403,40905,5,41047,6,142,2011,2012,,,,44555,44697,1403,37255,5,37397,6
1403,41047,6,41056,7,9,2012,2012,,,,44697,44706,1403,37397,6,37406,7
1403,41056,7,42366,7,1310,2012,2015,,,,44706,46016,1403,37406,7,38716,7
1403,41056,7,41209,7,153,2012,2012,,,,44706,44859,1403,37406,7,37559,7
1403,41209,7,41240,6,31,2012,2012,,,,44859,44890,1403,37559,7,37590,6
1403,41240,6,41270,8,30,2012,2012,,,,44890,44920,1403,37590,6,37620,8
1403,41940,7,42336,6,396,2014,2015,,,,45590,45986,1403,38290,7,38686,6
1403,42336,6,42366,6,30,2015,2015,,,,45986,46016,1403,38686,6,38716,6
1404,39951,6,39960,6,9,2009,2009,,,,43601,43610,1404,36301,6,36310,6
1404,39960,6,41179,6,1219,2009,2012,,,,43610,44829,1404,36310,6,37529,6
1404,41179,6,41270,7,91,2012,2012,,,,44829,44920,1404,37529,6,37620,7
1404,41270,7,41605,7,335,2012,2013,,,,44920,45255,1404,37620,7,37955,7
1405,40014,2,41412,2,1398,2009,2013,,,,43664,45062,1405,36364,2,37762,2
1405,41412,2,42366,2,954,2013,2015,,,,45062,46016,1405,37762,2,38716,2
1406,40905,3,42366,3,1461,2011,2015,,,,44555,46016,1406,37255,3,38716,3
1407,40470,2,41421,2,951,2010,2013,,,,44120,45071,1407,36820,2,37771,2
1407,41421,2,42366,2,945,2013,2015,,,,45071,46016,1407,37771,2,38716,2
1408,41047,6,42366,6,1319,2012,2015,,,,44697,46016,1408,37397,6,38716,6
1409,40682,2,41209,2,527,2011,2012,,,,44332,44859,1409,37032,2,37559,2
1409,41209,2,42366,2,1157,2012,2015,,,,44859,46016,1409,37559,2,38716,2
1410,40814,2,42366,2,1552,2011,2015,,,,44464,46016,1410,37164,2,38716,2
1411,41209,6,42001,5,792,2012,2014,,,,44859,45651,1411,37559,6,38351,5
1411,42001,5,42366,5,365,2014,2015,,,,45651,46016,1411,38351,5,38716,5
1412,39960,4,40905,4,945,2009,2011,,,,43610,44555,1412,36310,4,37255,4
1412,40905,4,42366,4,1461,2011,2015,,,,44555,46016,1412,37255,4,38716,4
1413,40317,4,41778,4,1461,2010,2014,,,,43967,45428,1413,36667,4,38128,4
1413,41778,4,41787,5,9,2014,2014,,,,45428,45437,1413,38128,4,38137,5
1413,41787,5,42336,4,549,2014,2015,,,,45437,45986,1413,38137,5,38686,4
1413,42336,4,42366,4,30,2015,2015,,,,45986,46016,1413,38686,4,38716,4
1414,40174,4,42366,4,2192,2009,2015,,,,43824,46016,1414,36524,4,38716,4
1415,39951,5,41544,6,1593,2009,2013,,,,43601,45194,1415,36301,5,37894,6
1415,41544,6,42366,6,822,2013,2015,,,,45194,46016,1415,37894,6,38716,6
1416,41997,3,42366,3,369,2014,2015,,,,45647,46016,1416,38347,3,38716,3
1417,41481,6,42366,6,885,2013,2015,,,,45131,46016,1417,37831,6,38716,6
1418,41050,2,42366,2,1316,2012,2015,,,,44700,46016,1418,37400,2,38716,2
1419,40691,2,41209,4,518,2011,2012,,,,44341,44859,1419,37041,2,37559,4
1419,41209,4,41270,3,61,2012,2012,,,,44859,44920,1419,37559,4,37620,3
1419,41270,3,42366,4,1096,2012,2015,,,,44920,46016,1419,37620,3,38716,4
1419,41270,4,42366,5,1096,2012,2015,,,,44920,46016,1419,37620,4,38716,5
1419,41270,5,42366,6,1096,2012,2015,,,,44920,46016,1419,37620,5,38716,6
1419,41270,6,41784,5,514,2012,2014,,,,44920,45434,1419,37620,6,38134,5
1419,41784,5,42366,5,582,2014,2015,,,,45434,46016,1419,38134,5,38716,5
1420,40174,3,42366,3,2192,2009,2015,,,,43824,46016,1420,36524,3,38716,3
1424,40540,7,42366,8,1826,2010,2015,,,,44190,46016,1424,36890,7,38716,8
1425,40326,3,41047,4,721,2010,2012,,,,43976,44697,1425,36676,3,37397,4
1425,41047,4,42366,4,1319,2012,2015,,,,44697,46016,1425,37397,4,38716,4
1427,40470,6,40905,6,435,2010,2011,,,,44120,44555,1427,36820,6,37255,6
1427,40905,6,41818,7,913,2011,2014,,,,44555,45468,1427,37255,6,38168,7
1427,41818,7,42001,6,183,2014,2014,,,,45468,45651,1427,38168,7,38351,6
1427,42001,6,42366,6,365,2014,2015,,,,45651,46016,1427,38351,6,38716,6
1428,40540,5,42366,8,1826,2010,2015,,,,44190,46016,1428,36890,5,38716,8
1428,40540,8,42366,8,1826,2010,2015,,,,44190,46016,1428,36890,8,38716,8
1429,41421,5,42366,5,945,2013,2015,,,,45071,46016,1429,37771,5,38716,5
1430,41412,3,42366,3,954,2013,2015,,,,45062,46016,1430,37762,3,38716,3
1431,40686,4,40752,7,66,2011,2011,,,,44336,44402,1431,37036,4,37102,7
1431,40752,7,41627,5,875,2011,2013,,,,44402,45277,1431,37102,7,37977,5
1431,41627,5,41635,6,8,2013,2013,,,,45277,45285,1431,37977,5,37985,6
1431,41635,6,41778,4,143,2013,2014,,,,45285,45428,1431,37985,6,38128,4
1431,41778,4,42143,4,365,2014,2015,,,,45428,45793,1431,38128,4,38493,4
1431,42143,4,42366,4,223,2015,2015,,,,45793,46016,1431,38493,4,38716,4
1432,40691,4,41056,4,365,2011,2012,,,,44341,44706,1432,37041,4,37406,4
1432,41056,4,42366,5,1310,2012,2015,,,,44706,46016,1432,37406,4,38716,5
1432,41056,5,42366,6,1310,2012,2015,,,,44706,46016,1432,37406,5,38716,6
1432,41056,6,41170,4,114,2012,2012,,,,44706,44820,1432,37406,6,37520,4
1432,41170,4,41635,6,465,2012,2013,,,,44820,45285,1432,37520,4,37985,6
1432,41635,6,41785,5,150,2013,2014,,,,45285,45435,1432,37985,6,38135,5
1432,41785,5,41873,3,88,2014,2014,,,,45435,45523,1432,38135,5,38223,3
1432,41873,3,42366,3,493,2014,2015,,,,45523,46016,1432,38223,3,38716,3
1434,41056,4,41108,5,52,2012,2012,,,,44706,44758,1434,37406,4,37458,5
1434,41108,5,41179,4,71,2012,2012,,,,44758,44829,1434,37458,5,37529,4
1434,41179,4,41209,3,30,2012,2012,,,,44829,44859,1434,37529,4,37559,3
1434,41209,3,42366,3,1157,2012,2015,,,,44859,46016,1434,37559,3,38716,3
1435,40866,4,42366,4,1500,2011,2015,,,,44516,46016,1435,37216,4,38716,4
1437,40174,2,41482,3,1308,2009,2013,,,,43824,45132,1437,36524,2,37832,3
1437,41482,3,41901,3,419,2013,2014,,,,45132,45551,1437,37832,3,38251,3
1437,41901,3,42366,3,465,2014,2015,,,,45551,46016,1437,38251,3,38716,3
1438,40440,4,42366,4,1926,2010,2015,,,,44090,46016,1438,36790,4,38716,4
1439,39960,6,42366,6,2406,2009,2015,,,,43610,46016,1439,36310,6,38716,6
1439,39960,6,40317,5,357,2009,2010,,,,43610,43967,1439,36310,6,36667,5
1439,40317,5,40449,6,132,2010,2010,,,,43967,44099,1439,36667,5,36799,6
1439,40449,6,40683,5,234,2010,2011,,,,44099,44333,1439,36799,6,37033,5
1439,40683,5,42366,5,1683,2011,2015,,,,44333,46016,1439,37033,5,38716,5
1440,40378,7,40691,8,313,2010,2011,,,,44028,44341,1440,36728,7,37041,8
1441,40384,2,40905,2,521,2010,2011,,,,44034,44555,1441,36734,2,37255,2
1441,40905,2,42366,2,1461,2011,2015,,,,44555,46016,1441,37255,2,38716,2
1442,40905,3,41179,4,274,2011,2012,,,,44555,44829,1442,37255,3,37529,4
1442,41179,4,41778,4,599,2012,2014,,,,44829,45428,1442,37529,4,38128,4
1442,41778,4,42366,4,588,2014,2015,,,,45428,46016,1442,38128,4,38716,4
1443,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1443,37620,4,38716,4
1444,39951,4,41047,5,1096,2009,2012,,,,43601,44697,1444,36301,4,37397,5
1444,41047,5,41419,4,372,2012,2013,,,,44697,45069,1444,37397,5,37769,4
1444,41419,4,42366,4,947,2013,2015,,,,45069,46016,1444,37769,4,38716,4
1445,39960,3,40510,2,550,2009,2010,,,,43610,44160,1445,36310,3,36860,2
1445,40510,2,42366,2,1856,2010,2015,,,,44160,46016,1445,36860,2,38716,2
1446,40326,7,40387,7,61,2010,2010,,,,43976,44037,1446,36676,7,36737,7
1448,40012,7,41818,6,1806,2009,2014,,,,43662,45468,1448,36362,7,38168,6
1448,41818,6,42366,6,548,2014,2015,,,,45468,46016,1448,38168,6,38716,6
1449,40326,4,41209,4,883,2010,2012,,,,43976,44859,1449,36676,4,37559,4
1451,40174,6,40682,6,508,2009,2011,,,,43824,44332,1451,36524,6,37032,6
1451,40682,6,41047,7,365,2011,2012,,,,44332,44697,1451,37032,6,37397,7
1452,40684,3,41778,3,1094,2011,2014,,,,44334,45428,1452,37034,3,38128,3
1452,41778,3,42366,3,588,2014,2015,,,,45428,46016,1452,38128,3,38716,3
1454,41421,8,41635,7,214,2013,2013,,,,45071,45285,1454,37771,8,37985,7
1456,40144,3,40905,4,761,2009,2011,,,,43794,44555,1456,36494,3,37255,4
1456,40905,4,42366,4,1461,2011,2015,,,,44555,46016,1456,37255,4,38716,4
1457,40174,3,40326,4,152,2009,2010,,,,43824,43976,1457,36524,3,36676,4
1457,40326,4,40470,4,144,2010,2010,,,,43976,44120,1457,36676,4,36820,4
1457,40470,4,40682,5,212,2010,2011,,,,44120,44332,1457,36820,4,37032,5
1457,40682,5,41050,5,368,2011,2012,,,,44332,44700,1457,37032,5,37400,5
1457,41050,5,41787,5,737,2012,2014,,,,44700,45437,1457,37400,5,38137,5
1457,41787,5,42143,5,356,2014,2015,,,,45437,45793,1457,38137,5,38493,5
1457,42143,5,42366,5,223,2015,2015,,,,45793,46016,1457,38493,5,38716,5
1458,40113,3,41778,4,1665,2009,2014,,,,43763,45428,1458,36463,3,38128,4
1458,41778,4,42366,4,588,2014,2015,,,,45428,46016,1458,38128,4,38716,4
1460,40174,4,41047,4,873,2009,2012,,,,43824,44697,1460,36524,4,37397,4
1461,41421,4,42366,4,945,2013,2015,,,,45071,46016,1461,37771,4,38716,4
1462,40409,4,42366,4,1957,2010,2015,,,,44059,46016,1462,36759,4,38716,4
1463,40348,3,42366,3,2018,2010,2015,,,,43998,46016,1463,36698,3,38716,3
1464,39960,5,40043,4,83,2009,2009,,,,43610,43693,1464,36310,5,36393,4
1464,40043,4,40348,4,305,2009,2010,,,,43693,43998,1464,36393,4,36698,4
1464,40348,4,40807,4,459,2010,2011,,,,43998,44457,1464,36698,4,37157,4
1464,40807,4,42366,4,1559,2011,2015,,,,44457,46016,1464,37157,4,38716,4
1465,40104,4,40875,4,771,2009,2011,,,,43754,44525,1465,36454,4,37225,4
1465,40875,4,42366,4,1491,2011,2015,,,,44525,46016,1465,37225,4,38716,4
1466,39960,4,42366,4,2406,2009,2015,,,,43610,46016,1466,36310,4,38716,4
1467,40317,3,41078,3,761,2010,2012,,,,43967,44728,1467,36667,3,37428,3
1467,41078,3,42366,3,1288,2012,2015,,,,44728,46016,1467,37428,3,38716,3
1468,39991,4,40510,5,519,2009,2010,,,,43641,44160,1468,36341,4,36860,5
1468,40510,5,40540,5,30,2010,2010,,,,44160,44190,1468,36860,5,36890,5
1468,40540,5,40722,6,182,2010,2011,,,,44190,44372,1468,36890,5,37072,6
1468,40722,6,41240,6,518,2011,2012,,,,44372,44890,1468,37072,6,37590,6
1468,41240,6,42366,6,1126,2012,2015,,,,44890,46016,1468,37590,6,38716,6
1469,40691,2,42366,2,1675,2011,2015,,,,44341,46016,1469,37041,2,38716,2
1471,41940,2,42366,2,426,2014,2015,,,,45590,46016,1471,38290,2,38716,2
1472,40174,5,40409,6,235,2009,2010,,,,43824,44059,1472,36524,5,36759,6
1472,40409,6,42366,6,1957,2010,2015,,,,44059,46016,1472,36759,6,38716,6
1473,41513,3,42366,3,853,2013,2015,,,,45163,46016,1473,37863,3,38716,3
1475,40479,2,41056,1,577,2010,2012,,,,44129,44706,1475,36829,2,37406,1
1476,40409,6,40905,5,496,2010,2011,,,,44059,44555,1476,36759,6,37255,5
1476,40905,5,41270,5,365,2011,2012,,,,44555,44920,1476,37255,5,37620,5
1476,41270,5,41809,5,539,2012,2014,,,,44920,45459,1476,37620,5,38159,5
1476,41809,5,42366,5,557,2014,2015,,,,45459,46016,1476,38159,5,38716,5
1477,39960,3,40719,4,759,2009,2011,,,,43610,44369,1477,36310,3,37069,4
1477,40719,4,40722,4,3,2011,2011,,,,44369,44372,1477,37069,4,37072,4
1477,40722,4,42305,4,1583,2011,2015,,,,44372,45955,1477,37072,4,38655,4
1477,42305,4,42366,4,61,2015,2015,,,,45955,46016,1477,38655,4,38716,4
1479,39960,4,42305,4,2345,2009,2015,,,,43610,45955,1479,36310,4,38655,4
1479,42305,4,42366,4,61,2015,2015,,,,45955,46016,1479,38655,4,38716,4
1480,40685,3,42366,3,1681,2011,2015,,,,44335,46016,1480,37035,3,38716,3
1482,41421,4,41605,4,184,2013,2013,,,,45071,45255,1482,37771,4,37955,4
1482,41605,4,42366,4,761,2013,2015,,,,45255,46016,1482,37955,4,38716,4
1484,41412,4,41421,4,9,2013,2013,,,,45062,45071,1484,37762,4,37771,4
1484,41421,4,42366,4,945,2013,2015,,,,45071,46016,1484,37771,4,38716,4
1485,41879,5,42143,6,264,2014,2015,,,,45529,45793,1485,38229,5,38493,6
1485,42143,6,42366,6,223,2015,2015,,,,45793,46016,1485,38493,6,38716,6
1486,40479,4,40905,3,426,2010,2011,,,,44129,44555,1486,36829,4,37255,3
1486,40905,3,42366,3,1461,2011,2015,,,,44555,46016,1486,37255,3,38716,3
1487,41605,6,42366,6,761,2013,2015,,,,45255,46016,1487,37955,6,38716,6
1488,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1488,37620,4,38716,4
1489,40104,6,40691,7,587,2009,2011,,,,43754,44341,1489,36454,6,37041,7
1489,40691,7,41108,8,417,2011,2012,,,,44341,44758,1489,37041,7,37458,8
1489,41108,8,41209,8,101,2012,2012,,,,44758,44859,1489,37458,8,37559,8
1490,41635,3,42366,3,731,2013,2015,,,,45285,46016,1490,37985,3,38716,3
1491,39960,5,40083,5,123,2009,2009,,,,43610,43733,1491,36310,5,36433,5
1491,40083,5,41421,6,1338,2009,2013,,,,43733,45071,1491,36433,5,37771,6
1491,41421,6,42305,5,884,2013,2015,,,,45071,45955,1491,37771,6,38655,5
1491,42305,5,42366,5,61,2015,2015,,,,45955,46016,1491,38655,5,38716,5
1493,40682,4,42366,4,1684,2011,2015,,,,44332,46016,1493,37032,4,38716,4
1494,40449,2,42366,2,1917,2010,2015,,,,44099,46016,1494,36799,2,38716,2
1495,41635,5,42366,5,731,2013,2015,,,,45285,46016,1495,37985,5,38716,5
1497,41787,6,42366,6,579,2014,2015,,,,45437,46016,1497,38137,6,38716,6
1498,40691,5,42366,5,1675,2011,2015,,,,44341,46016,1498,37041,5,38716,5
1499,40174,4,41270,3,1096,2009,2012,,,,43824,44920,1499,36524,4,37620,3
1499,41270,3,42366,3,1096,2012,2015,,,,44920,46016,1499,37620,3,38716,3
1500,39951,5,40682,6,731,2009,2011,,,,43601,44332,1500,36301,5,37032,6
1500,40682,6,40905,7,223,2011,2011,,,,44332,44555,1500,37032,6,37255,7
1501,41421,5,42366,5,945,2013,2015,,,,45071,46016,1501,37771,5,38716,5
1502,40691,4,41048,4,357,2011,2012,,,,44341,44698,1502,37041,4,37398,4
1502,41048,4,42366,4,1318,2012,2015,,,,44698,46016,1502,37398,4,38716,4
1503,41879,7,42366,7,487,2014,2015,,,,45529,46016,1503,38229,7,38716,7
1504,40326,2,42366,2,2040,2010,2015,,,,43976,46016,1504,36676,2,38716,2
1505,41635,3,42366,3,731,2013,2015,,,,45285,46016,1505,37985,3,38716,3
1506,40844,4,42001,5,1157,2011,2014,,,,44494,45651,1506,37194,4,38351,5
1506,42001,5,42366,5,365,2014,2015,,,,45651,46016,1506,38351,5,38716,5
1507,41087,4,41231,5,144,2012,2012,,,,44737,44881,1507,37437,4,37581,5
1507,41231,5,42366,5,1135,2012,2015,,,,44881,46016,1507,37581,5,38716,5
1508,40326,3,41270,4,944,2010,2012,,,,43976,44920,1508,36676,3,37620,4
1508,41270,4,41535,4,265,2012,2013,,,,44920,45185,1508,37620,4,37885,4
1508,41535,4,42366,4,831,2013,2015,,,,45185,46016,1508,37885,4,38716,4
1509,41535,4,42366,4,831,2013,2015,,,,45185,46016,1509,37885,4,38716,4
1510,42143,6,42366,6,223,2015,2015,,,,45793,46016,1510,38493,6,38716,6
1511,40844,3,42366,3,1522,2011,2015,,,,44494,46016,1511,37194,3,38716,3
1514,40540,4,41270,5,730,2010,2012,,,,44190,44920,1514,36890,4,37620,5
1514,41270,5,42366,6,1096,2012,2015,,,,44920,46016,1514,37620,5,38716,6
1514,41270,6,41787,6,517,2012,2014,,,,44920,45437,1514,37620,6,38137,6
1514,41787,6,42366,6,579,2014,2015,,,,45437,46016,1514,38137,6,38716,6
1517,41626,2,42366,2,740,2013,2015,,,,45276,46016,1517,37976,2,38716,2
1518,40691,2,42366,2,1675,2011,2015,,,,44341,46016,1518,37041,2,38716,2
1519,41412,3,42366,3,954,2013,2015,,,,45062,46016,1519,37762,3,38716,3
1521,40905,4,41209,4,304,2011,2012,,,,44555,44859,1521,37255,4,37559,4
1521,41209,4,41421,5,212,2012,2013,,,,44859,45071,1521,37559,4,37771,5
1521,41421,5,41809,3,388,2013,2014,,,,45071,45459,1521,37771,5,38159,3
1521,41809,3,42366,3,557,2014,2015,,,,45459,46016,1521,38159,3,38716,3
1522,42152,2,42366,2,214,2015,2015,,,,45802,46016,1522,38502,2,38716,2
1523,41787,3,42366,3,579,2014,2015,,,,45437,46016,1523,38137,3,38716,3
1524,41787,3,42366,3,579,2014,2015,,,,45437,46016,1524,38137,3,38716,3
1525,41787,4,42366,4,579,2014,2015,,,,45437,46016,1525,38137,4,38716,4
1526,41078,4,41778,4,700,2012,2014,,,,44728,45428,1526,37428,4,38128,4
1526,41778,4,42366,4,588,2014,2015,,,,45428,46016,1526,38128,4,38716,4
1527,40691,7,41870,7,1179,2011,2014,,,,44341,45520,1527,37041,7,38220,7
1528,39951,4,40326,4,375,2009,2010,,,,43601,43976,1528,36301,4,36676,4
1528,40326,4,42366,4,2040,2010,2015,,,,43976,46016,1528,36676,4,38716,4
1529,40844,4,41209,5,365,2011,2012,,,,44494,44859,1529,37194,4,37559,5
1529,41209,5,42366,5,1157,2012,2015,,,,44859,46016,1529,37559,5,38716,5
1530,40317,5,40814,5,497,2010,2011,,,,43967,44464,1530,36667,5,37164,5
1530,40814,5,40905,4,91,2011,2011,,,,44464,44555,1530,37164,5,37255,4
1530,40905,4,42366,4,1461,2011,2015,,,,44555,46016,1530,37255,4,38716,4
1531,40046,4,41940,4,1894,2009,2014,,,,43696,45590,1531,36396,4,38290,4
1531,41940,4,42366,4,426,2014,2015,,,,45590,46016,1531,38290,4,38716,4
1532,41412,4,42366,4,954,2013,2015,,,,45062,46016,1532,37762,4,38716,4
1533,41270,4,42366,4,1096,2012,2015,,,,44920,46016,1533,37620,4,38716,4
1534,40052,4,40317,3,265,2009,2010,,,,43702,43967,1534,36402,4,36667,3
1534,40317,3,41787,3,1470,2010,2014,,,,43967,45437,1534,36667,3,38137,3
1534,41787,3,42366,3,579,2014,2015,,,,45437,46016,1534,38137,3,38716,3
1536,41056,3,42366,3,1310,2012,2015,,,,44706,46016,1536,37406,3,38716,3
1538,40540,3,40905,3,365,2010,2011,,,,44190,44555,1538,36890,3,37255,3
1538,40905,3,42366,3,1461,2011,2015,,,,44555,46016,1538,37255,3,38716,3
1539,41270,5,42366,5,1096,2012,2015,,,,44920,46016,1539,37620,5,38716,5
1540,40689,3,42366,3,1677,2011,2015,,,,44339,46016,1540,37039,3,38716,3
1541,41108,1,42366,1,1258,2012,2015,,,,44758,46016,1541,37458,1,38716,1
1542,40317,3,40905,1,588,2010,2011,,,,43967,44555,1542,36667,3,37255,1
1543,40174,4,40875,4,701,2009,2011,,,,43824,44525,1543,36524,4,37225,4
1543,40875,4,42366,4,1491,2011,2015,,,,44525,46016,1543,37225,4,38716,4
1544,40326,3,41778,3,1452,2010,2014,,,,43976,45428,1544,36676,3,38128,3
1544,41778,3,42366,3,588,2014,2015,,,,45428,46016,1544,38128,3,38716,3
1546,39953,6,40174,5,221,2009,2009,,,,43603,43824,1546,36303,6,36524,5
1548,40317,2,41047,3,730,2010,2012,,,,43967,44697,1548,36667,2,37397,3
1548,41047,3,42366,3,1319,2012,2015,,,,44697,46016,1548,37397,3,38716,3
1549,41635,5,42366,6,731,2013,2015,,,,45285,46016,1549,37985,5,38716,6
1549,41635,6,42366,6,731,2013,2015,,,,45285,46016,1549,37985,6,38716,6
1550,41635,3,41901,3,266,2013,2014,,,,45285,45551,1550,37985,3,38251,3
1550,41901,3,42366,3,465,2014,2015,,,,45551,46016,1550,38251,3,38716,3
1552,40317,5,40378,7,61,2010,2010,,,,43967,44028,1552,36667,5,36728,7
1552,40378,7,40540,8,162,2010,2010,,,,44028,44190,1552,36728,7,36890,8
1552,40540,8,42366,7,1826,2010,2015,,,,44190,46016,1552,36890,8,38716,7
1553,39960,4,41901,4,1941,2009,2014,,,,43610,45551,1553,36310,4,38251,4
1553,41901,4,42366,4,465,2014,2015,,,,45551,46016,1553,38251,4,38716,4
1555,42001,2,42366,2,365,2014,2015,,,,45651,46016,1555,38351,2,38716,2
1558,39960,6,40418,7,458,2009,2010,,,,43610,44068,1558,36310,6,36768,7
1558,40418,7,40722,7,304,2010,2011,,,,44068,44372,1558,36768,7,37072,7
1558,40722,7,40783,7,61,2011,2011,,,,44372,44433,1558,37072,7,37133,7
1558,40783,7,41051,8,268,2011,2012,,,,44433,44701,1558,37133,7,37401,8
1558,41051,8,41778,7,727,2012,2014,,,,44701,45428,1558,37401,8,38128,7
1558,41778,7,42001,7,223,2014,2014,,,,45428,45651,1558,38128,7,38351,7
1558,42001,7,42366,7,365,2014,2015,,,,45651,46016,1558,38351,7,38716,7
1559,40317,3,40687,3,370,2010,2011,,,,43967,44337,1559,36667,3,37037,3
1559,40687,3,41270,3,583,2011,2012,,,,44337,44920,1559,37037,3,37620,3
1561,40326,3,40835,3,509,2010,2011,,,,43976,44485,1561,36676,3,37185,3
1561,40835,3,40844,3,9,2011,2011,,,,44485,44494,1561,37185,3,37194,3
1562,40351,5,42001,5,1650,2010,2014,,,,44001,45651,1562,36701,5,38351,5
1562,42001,5,42244,5,243,2014,2015,,,,45651,45894,1562,38351,5,38594,5
1562,42244,5,42366,5,122,2015,2015,,,,45894,46016,1562,38594,5,38716,5
1563,40012,6,40074,4,62,2009,2009,,,,43662,43724,1563,36362,6,36424,4
1563,40074,4,40174,5,100,2009,2009,,,,43724,43824,1563,36424,4,36524,5
1563,40174,5,40326,6,152,2009,2010,,,,43824,43976,1563,36524,5,36676,6
1563,40326,6,42366,7,2040,2010,2015,,,,43976,46016,1563,36676,6,38716,7
1563,40326,7,40540,7,214,2010,2010,,,,43976,44190,1563,36676,7,36890,7
1563,40540,7,40713,7,173,2010,2011,,,,44190,44363,1563,36890,7,37063,7
1563,40713,7,41635,7,922,2011,2013,,,,44363,45285,1563,37063,7,37985,7
1563,41635,7,41781,7,146,2013,2014,,,,45285,45431,1563,37985,7,38131,7
1563,41781,7,42366,7,585,2014,2015,,,,45431,46016,1563,38131,7,38716,7
1565,40684,2,40691,2,7,2011,2011,,,,44334,44341,1565,37034,2,37041,2
1565,40691,2,42366,2,1675,2011,2015,,,,44341,46016,1565,37041,2,38716,2
1566,41240,4,42143,4,903,2012,2015,,,,44890,45793,1566,37590,4,38493,4
1566,42143,4,42366,4,223,2015,2015,,,,45793,46016,1566,38493,4,38716,4
1568,40174,5,40805,6,631,2009,2011,,,,43824,44455,1568,36524,5,37155,6
1568,40805,6,40866,8,61,2011,2011,,,,44455,44516,1568,37155,6,37216,8
1569,39956,3,42366,3,2410,2009,2015,,,,43606,46016,1569,36306,3,38716,3
1570,40905,3,41510,3,605,2011,2013,,,,44555,45160,1570,37255,3,37860,3
1570,41510,3,42366,3,856,2013,2015,,,,45160,46016,1570,37860,3,38716,3
1571,40083,3,42366,3,2283,2009,2015,,,,43733,46016,1571,36433,3,38716,3
1573,41117,4,42366,4,1249,2012,2015,,,,44767,46016,1573,37467,4,38716,4
1574,40905,3,41047,4,142,2011,2012,,,,44555,44697,1574,37255,3,37397,4
1574,41047,4,41635,4,588,2012,2013,,,,44697,45285,1574,37397,4,37985,4
1574,41635,4,42366,4,731,2013,2015,,,,45285,46016,1574,37985,4,38716,4
1575,40052,7,40691,6,639,2009,2011,,,,43702,44341,1575,36402,7,37041,6
1575,40691,6,41117,6,426,2011,2012,,,,44341,44767,1575,37041,6,37467,6
1575,41117,6,41513,5,396,2012,2013,,,,44767,45163,1575,37467,6,37863,5
1575,41513,5,42143,5,630,2013,2015,,,,45163,45793,1575,37863,5,38493,5
1575,42143,5,42366,5,223,2015,2015,,,,45793,46016,1575,38493,5,38716,5
1576,40682,4,41962,5,1280,2011,2014,,,,44332,45612,1576,37032,4,38312,5
1576,41962,5,42366,5,404,2014,2015,,,,45612,46016,1576,38312,5,38716,5
1578,40317,2,40905,2,588,2010,2011,,,,43967,44555,1578,36667,2,37255,2
1578,40905,2,42366,2,1461,2011,2015,,,,44555,46016,1578,37255,2,38716,2
1579,40319,2,42366,2,2047,2010,2015,,,,43969,46016,1579,36669,2,38716,2
1581,40691,3,40722,3,31,2011,2011,,,,44341,44372,1581,37041,3,37072,3
1581,40722,3,41170,4,448,2011,2012,,,,44372,44820,1581,37072,3,37520,4
1581,41170,4,42366,5,1196,2012,2015,,,,44820,46016,1581,37520,4,38716,5
1582,41962,4,42366,4,404,2014,2015,,,,45612,46016,1582,38312,4,38716,4
1583,40540,3,42366,3,1826,2010,2015,,,,44190,46016,1583,36890,3,38716,3
1585,40752,5,42366,5,1614,2011,2015,,,,44402,46016,1585,37102,5,38716,5
1586,40682,4,40689,7,7,2011,2011,,,,44332,44339,1586,37032,4,37039,7
1586,40689,7,41148,5,459,2011,2012,,,,44339,44798,1586,37039,7,37498,5
1586,41148,5,41473,4,325,2012,2013,,,,44798,45123,1586,37498,5,37823,4
1589,40052,2,40357,2,305,2009,2010,,,,43702,44007,1589,36402,2,36707,2
1589,40357,2,40470,3,113,2010,2010,,,,44007,44120,1589,36707,2,36820,3
1589,40470,3,40691,3,221,2010,2011,,,,44120,44341,1589,36820,3,37041,3
1589,40691,3,40722,3,31,2011,2011,,,,44341,44372,1589,37041,3,37072,3
1589,40722,3,41787,4,1065,2011,2014,,,,44372,45437,1589,37072,3,38137,4
1589,41787,4,42366,4,579,2014,2015,,,,45437,46016,1589,38137,4,38716,4
1590,40905,3,41635,3,730,2011,2013,,,,44555,45285,1590,37255,3,37985,3
1590,41635,3,42366,3,731,2013,2015,,,,45285,46016,1590,37985,3,38716,3
1591,40144,6,40174,6,30,2009,2009,,,,43794,43824,1591,36494,6,36524,6
1591,40174,6,40777,7,603,2009,2011,,,,43824,44427,1591,36524,6,37127,7
1591,40777,7,41635,6,858,2011,2013,,,,44427,45285,1591,37127,7,37985,6
1591,41635,6,42001,6,366,2013,2014,,,,45285,45651,1591,37985,6,38351,6
1591,42001,6,42366,6,365,2014,2015,,,,45651,46016,1591,38351,6,38716,6
