id,start.year,default,wcTA,reTA,ebitTA,mktcapTL,sTA
290,2007,0,-0.01,0.07,0.06,0.64,0.44
290,2009,0,0.09,0.28,0.04,1.14,0.27
290,2010,0,-0.09,0.25,0.06,0.90,0.30
290,2011,0,-0.13,0.26,0.06,1.04,0.29
290,2012,0,-0.06,0.32,0.06,1.47,0.29
290,2013,0,0.02,0.22,0.06,1.34,0.25
290,2014,0,0.10,0.33,0.05,1.70,0.29
290,2015,0,0.00,0.34,0.06,1.62,0.30
291,2006,0,0.13,0.39,0.08,1.15,0.22
291,2007,0,0.10,0.32,0.05,1.18,0.22
291,2008,0,0.10,0.34,0.04,1.28,0.21
291,2009,0,0.10,0.39,0.05,1.37,0.19
291,2010,0,0.05,0.29,0.04,0.86,0.17
291,2011,0,0.06,0.32,0.04,0.77,0.18
291,2012,0,0.07,0.36,0.04,1.09,0.16
291,2013,0,0.07,0.37,0.04,1.10,0.18
291,2014,0,0.07,0.22,0.03,1.58,0.18
291,2015,0,0.07,0.24,0.04,2.18,0.18
292,2010,0,0.04,0.13,0.03,0.59,0.09
292,2011,0,0.02,0.11,0.03,0.52,0.08
292,2012,0,-0.05,0.16,0.04,0.60,0.09
292,2013,0,0.00,0.16,0.03,0.43,0.10
292,2014,0,0.02,0.15,0.04,0.55,0.08
292,2015,0,0.02,0.15,0.05,0.60,0.09
293,2008,0,-0.02,0.04,0.02,0.52,0.13
293,2009,0,0.00,0.02,-0.39,0.38,0.10
294,2006,0,0.21,0.48,0.07,4.03,0.33
294,2007,0,0.11,0.46,0.07,4.15,0.30
294,2008,0,0.15,0.50,0.08,5.83,0.28
294,2009,0,0.13,0.52,0.08,5.25,0.27
294,2010,0,0.17,0.50,0.06,4.81,0.30
294,2011,0,0.19,0.52,0.06,4.31,0.29
294,2012,0,0.21,0.59,0.07,5.50,0.27
294,2013,0,0.26,0.60,0.07,5.03,0.27
294,2014,0,0.32,0.66,0.07,7.82,0.25
294,2015,0,0.26,0.78,0.07,7.40,0.30
295,2009,0,0.04,-0.10,0.03,0.46,0.26
295,2011,0,0.07,-0.18,0.05,0.58,0.31
295,2012,0,-0.06,-0.22,0.03,0.45,0.28
295,2013,0,0.11,-0.27,0.07,0.56,0.31
295,2014,0,0.16,-0.28,0.05,0.53,0.36
295,2015,0,0.16,-0.26,0.08,0.72,0.35
296,2006,0,0.16,0.29,0.04,1.54,0.20
296,2007,0,0.02,0.23,0.05,1.74,0.28
296,2008,0,0.07,0.24,0.06,2.44,0.25
296,2009,0,0.03,0.24,0.03,2.09,0.24
296,2010,0,0.06,0.25,0.08,2.59,0.42
296,2011,0,0.04,0.22,0.10,2.48,0.48
296,2012,0,0.00,0.26,0.04,2.74,0.32
297,2006,0,0.19,0.19,0.05,1.46,0.22
297,2007,0,0.14,0.13,0.04,1.40,0.11
297,2008,0,0.13,0.13,0.03,0.73,0.08
297,2009,0,0.07,0.14,0.02,0.53,0.07
297,2010,0,0.07,0.13,0.05,1.33,0.12
297,2011,0,0.07,0.12,0.05,0.69,0.11
297,2012,0,0.10,0.20,0.03,0.75,0.08
297,2013,0,0.15,0.04,0.03,0.84,0.08
297,2014,0,0.12,0.07,0.06,1.45,0.12
297,2015,0,0.14,0.13,0.06,1.15,0.13
298,2006,0,0.21,0.32,0.06,1.06,0.32
298,2007,0,0.26,0.35,0.06,1.41,0.34
298,2008,0,0.07,0.27,0.06,1.13,0.26
298,2009,0,0.09,0.32,0.05,1.42,0.24
298,2010,0,0.16,0.37,0.06,1.72,0.24
298,2011,0,-0.04,0.35,0.06,0.99,0.27
298,2012,0,0.06,0.34,0.05,1.02,0.26
298,2013,0,0.06,0.30,0.05,1.01,0.26
298,2014,0,0.08,0.39,0.05,1.94,0.24
298,2015,0,0.17,0.48,0.06,2.46,0.24
299,2007,0,0.24,-0.02,0.03,0.38,0.35
299,2008,0,0.21,0.02,0.05,0.33,0.21
299,2009,0,0.45,0.37,0.03,0.50,0.49
299,2010,0,0.48,0.43,0.04,0.73,0.52
299,2011,0,0.32,0.40,0.03,0.32,0.47
299,2012,0,0.43,0.42,-0.01,0.63,0.51
299,2013,0,0.49,0.25,0.01,0.25,0.48
299,2014,0,0.48,0.23,0.04,0.42,0.51
299,2015,0,0.54,0.20,0.02,0.40,0.63
300,2009,0,0.23,-0.90,0.04,0.09,0.38
300,2010,0,0.28,-0.90,0.04,0.09,0.23
300,2011,0,0.18,-0.67,0.07,0.18,0.30
300,2012,0,-2.24,-2.71,-0.02,0.02,0.32
301,2006,0,0.19,-0.07,0.05,0.91,0.23
301,2007,0,0.14,-0.01,0.05,0.84,0.22
301,2008,0,0.16,0.07,0.04,0.65,0.19
301,2009,0,0.14,0.05,0.02,0.33,0.12
301,2010,0,0.14,0.04,0.01,0.16,0.16
301,2011,0,0.16,-0.02,0.03,0.25,0.21
301,2012,0,0.13,-0.10,0.01,0.35,0.20
301,2013,0,0.12,-0.36,0.03,0.18,0.28
301,2014,0,0.16,-0.36,0.05,0.34,0.36
301,2015,0,0.18,-0.18,0.05,0.80,0.23
302,2006,0,0.33,0.32,0.05,2.30,0.20
302,2007,0,0.33,0.27,0.04,2.14,0.18
302,2008,0,0.30,0.28,0.02,2.74,0.19
302,2009,0,0.32,-0.06,0.03,1.14,0.23
302,2010,0,0.61,0.24,0.07,7.72,0.21
303,2006,0,0.29,0.58,0.10,10.06,0.29
303,2007,0,0.40,0.61,0.15,16.35,0.30
303,2008,0,0.37,0.57,0.11,15.20,0.26
303,2009,0,0.28,0.63,0.12,25.07,0.27
303,2010,0,0.28,0.60,0.10,24.64,0.22
303,2011,0,0.28,0.62,0.07,19.07,0.20
303,2012,0,0.29,0.63,0.05,24.68,0.18
303,2013,0,0.32,0.66,0.06,11.90,0.19
303,2014,0,0.36,0.69,0.09,22.54,0.22
303,2015,0,0.36,0.71,0.09,15.49,0.24
304,2006,0,0.38,0.07,0.04,0.50,0.25
304,2007,0,0.41,0.10,0.06,1.04,0.37
304,2008,0,0.40,0.14,0.06,1.18,0.41
304,2009,0,0.42,0.21,0.06,1.61,0.40
304,2010,0,0.42,0.31,0.06,1.37,0.43
304,2011,0,0.44,0.37,0.06,1.49,0.43
304,2012,0,0.43,0.37,0.06,2.22,0.34
304,2013,0,0.44,0.40,0.05,1.95,0.42
304,2014,0,0.47,0.47,0.05,2.70,0.42
304,2015,0,0.49,0.52,0.05,2.13,0.42
305,2010,0,0.25,0.20,0.05,0.44,0.34
305,2011,0,0.26,0.19,0.05,0.61,0.34
305,2012,0,0.26,0.10,0.05,0.42,0.29
305,2013,0,0.27,0.04,0.04,0.24,0.29
305,2014,0,0.22,0.02,0.05,0.40,0.26
305,2015,0,0.29,-0.01,0.04,0.70,0.30
306,2006,0,0.25,-0.65,0.05,0.12,0.41
306,2007,0,0.29,-0.51,0.07,0.14,0.47
306,2008,0,0.19,-0.57,0.05,0.24,0.50
307,2013,0,0.10,0.30,0.04,0.24,0.27
307,2014,1,0.06,0.18,0.01,0.31,0.30
308,2006,0,0.17,-0.04,0.03,0.10,0.17
308,2007,0,0.10,-0.02,0.06,0.26,0.22
308,2008,0,0.15,-0.02,0.05,0.25,0.19
309,2006,0,0.14,0.20,0.07,0.89,0.29
309,2007,0,0.11,0.19,0.07,1.32,0.31
309,2008,0,0.12,0.19,0.07,1.66,0.32
309,2009,0,0.09,0.15,0.06,2.59,0.33
309,2010,0,0.07,0.24,0.06,2.93,0.31
309,2011,0,0.10,0.29,0.07,2.23,0.31
309,2012,0,0.12,0.37,0.07,3.25,0.28
309,2013,0,0.10,0.33,0.05,1.80,0.29
309,2014,0,0.10,0.37,0.07,2.11,0.28
309,2015,0,0.11,0.41,0.08,2.11,0.28
310,2011,0,-0.03,0.48,0.05,1.13,0.18
310,2012,0,0.19,0.52,0.07,1.66,0.21
310,2013,0,0.26,0.55,0.07,2.03,0.22
310,2014,0,0.19,0.62,0.06,2.12,0.22
310,2015,0,0.27,0.67,0.06,2.80,0.23
311,2011,0,0.04,-0.01,0.05,0.39,0.32
311,2012,0,0.10,-0.05,0.03,0.33,0.28
311,2013,0,0.06,-0.19,0.02,0.23,0.33
311,2014,0,0.03,-0.20,0.04,0.45,0.32
311,2015,0,0.02,-0.15,0.06,0.38,0.46
312,2006,0,0.12,0.39,0.05,1.78,0.26
312,2007,0,0.15,0.36,0.06,1.35,0.18
312,2008,0,0.35,0.44,0.06,1.60,0.21
312,2009,0,0.03,0.27,0.05,0.79,0.20
312,2010,0,0.04,0.33,0.05,1.02,0.22
313,2006,0,0.55,0.51,0.07,4.20,0.21
313,2007,0,0.45,0.51,0.09,4.87,0.23
313,2008,0,0.36,0.60,0.09,3.84,0.22
313,2009,0,0.33,0.56,0.06,2.11,0.20
313,2010,0,0.46,0.54,0.05,1.10,0.16
313,2011,0,0.36,0.66,0.08,1.62,0.19
313,2012,0,0.33,0.68,0.06,1.99,0.19
313,2013,0,0.25,0.49,0.08,3.22,0.17
313,2014,0,0.29,0.47,0.08,3.90,0.17
313,2015,0,0.27,0.59,0.09,6.55,0.20
314,2006,0,0.27,0.39,0.05,0.66,0.80
314,2007,0,0.22,0.34,0.05,0.63,0.72
314,2008,0,0.24,0.37,0.05,1.04,0.70
314,2009,0,0.15,0.38,0.05,0.97,0.85
314,2010,0,0.13,0.34,0.05,0.46,0.83
314,2011,0,0.14,0.32,0.04,0.73,0.93
314,2012,0,0.21,0.26,0.04,0.50,0.22
314,2013,0,0.12,0.28,0.06,0.75,0.32
314,2014,0,0.08,0.31,0.04,0.76,0.29
315,2006,0,0.07,0.25,0.05,0.63,0.23
315,2007,0,0.03,0.23,0.04,0.68,0.20
315,2008,0,0.07,0.23,0.03,0.75,0.22
315,2009,0,0.12,0.22,0.04,0.82,0.26
315,2010,0,0.10,0.22,0.06,1.20,0.23
315,2011,0,0.08,0.15,0.03,0.68,0.20
315,2012,0,0.10,0.12,0.04,0.75,0.20
315,2013,0,0.12,0.03,0.04,0.66,0.22
315,2014,0,0.10,0.08,0.04,0.79,0.20
315,2015,0,0.15,0.07,0.04,0.83,0.22
316,2006,0,0.29,0.13,0.05,5.45,0.28
316,2007,0,0.26,0.23,0.07,3.97,0.28
316,2008,0,0.34,0.14,0.04,3.23,0.22
316,2009,0,0.25,0.17,0.03,1.32,0.21
316,2010,0,0.26,0.16,0.04,2.23,0.24
316,2011,0,0.45,0.18,0.07,18.94,0.26
316,2012,0,0.61,0.16,0.02,2.82,0.15
316,2013,0,0.33,0.19,0.04,2.47,0.15
316,2014,0,0.39,0.16,0.05,2.16,0.16
316,2015,0,0.40,0.22,0.04,3.38,0.18
317,2006,0,0.05,0.20,0.05,0.33,0.18
317,2007,0,0.07,0.20,0.04,0.27,0.17
317,2008,0,0.09,0.21,0.04,0.29,0.19
317,2009,0,0.11,0.20,0.04,0.25,0.17
317,2010,0,0.08,0.21,0.06,0.17,0.15
317,2011,0,0.08,0.21,0.04,0.09,0.17
317,2012,0,0.08,0.18,0.05,0.13,0.17
317,2013,0,0.06,0.17,0.04,0.16,0.18
317,2014,0,0.08,0.21,0.04,0.38,0.18
317,2015,0,0.07,0.25,0.03,0.39,0.19
318,2010,0,0.00,0.16,0.05,5.03,0.11
318,2011,0,-0.01,0.20,0.05,2.81,0.09
318,2012,0,0.01,0.23,0.08,3.21,0.11
318,2013,0,0.04,-0.02,0.08,3.85,0.18
318,2014,0,-0.04,0.06,0.08,4.04,0.15
318,2015,0,0.13,0.14,0.08,3.55,0.17
319,2006,0,0.32,-0.19,0.05,0.54,0.30
319,2007,0,0.36,-0.22,0.04,0.44,0.31
319,2008,0,0.14,-0.12,0.03,0.22,0.21
319,2009,0,0.16,-0.10,0.04,0.38,0.32
319,2010,0,0.15,-0.04,0.04,0.24,0.30
319,2011,0,0.14,-0.04,0.04,0.13,0.33
320,2010,0,0.04,0.09,0.03,1.35,0.37
320,2011,1,0.07,0.07,0.04,1.19,0.66
321,2012,0,-0.04,0.09,0.04,0.73,0.07
321,2013,0,0.02,0.12,0.05,0.83,0.07
321,2014,0,0.00,0.14,0.04,0.98,0.10
321,2015,0,-0.01,0.15,0.04,0.99,0.18
322,2011,0,0.02,0.16,0.05,1.62,0.22
322,2012,0,0.04,0.08,0.05,1.20,0.18
322,2013,0,-0.05,0.07,0.04,0.59,0.17
322,2014,0,0.10,0.04,0.04,0.69,0.15
323,2006,0,0.00,0.01,0.04,1.03,0.53
323,2007,0,0.02,0.06,0.07,2.15,0.54
323,2008,0,0.02,0.15,0.07,2.45,0.56
323,2009,0,0.04,0.18,0.06,1.46,0.53
323,2010,0,0.03,0.23,0.05,0.92,0.55
323,2011,0,0.02,0.27,0.07,0.62,0.52
323,2012,0,0.00,0.29,0.06,0.94,0.55
323,2013,0,-0.03,0.28,0.03,0.47,0.52
324,2006,0,0.40,0.28,0.05,1.39,0.54
324,2007,0,0.46,0.29,0.06,0.97,0.56
324,2008,0,0.42,0.30,0.06,0.84,0.55
324,2009,0,0.46,0.31,0.04,0.96,0.47
324,2010,0,0.46,0.31,0.06,0.79,0.52
324,2011,0,0.44,0.32,0.06,0.74,0.52
324,2012,0,0.43,0.44,0.05,1.71,0.58
324,2013,0,0.41,0.48,0.04,1.51,0.58
324,2014,0,0.43,0.49,0.05,1.40,0.51
324,2015,0,0.52,0.43,0.06,1.45,0.54
325,2013,0,0.33,0.31,0.04,0.74,0.35
325,2014,0,0.44,0.29,0.05,0.59,0.29
325,2015,0,0.37,0.27,0.07,0.86,0.43
326,2006,0,0.37,0.28,0.06,0.31,0.53
326,2007,0,0.40,0.23,0.02,0.28,0.57
326,2008,0,0.36,0.27,0.08,0.49,0.65
326,2009,0,0.35,0.28,0.07,0.26,0.62
326,2010,0,0.33,0.29,0.09,0.23,0.65
327,2007,0,0.10,0.06,0.03,0.74,0.10
327,2008,0,0.05,0.06,0.05,1.46,0.09
327,2009,0,0.06,0.05,0.05,1.51,0.10
328,2009,0,0.30,0.05,0.04,0.27,0.79
328,2010,0,0.23,0.06,0.05,0.23,0.83
328,2011,0,0.25,0.11,0.04,0.29,0.77
328,2012,0,0.31,0.15,0.05,0.76,0.67
328,2013,0,0.12,0.15,0.05,0.65,0.67
328,2014,0,0.16,0.15,0.02,0.55,0.67
328,2015,0,0.17,0.18,0.04,0.57,0.71
329,2006,0,0.14,0.06,0.03,0.43,0.26
329,2007,0,0.09,0.08,0.06,0.70,0.29
329,2008,0,0.06,-0.31,0.06,1.15,0.26
329,2009,0,0.08,-0.25,0.06,1.35,0.25
329,2010,0,0.11,-0.24,0.07,1.00,0.26
330,2006,0,0.05,-0.58,0.10,0.35,0.38
330,2007,0,0.03,-0.54,0.06,0.61,0.32
330,2008,0,0.07,-0.54,0.05,0.53,0.32
331,2006,0,0.23,0.63,0.06,6.30,0.30
331,2007,0,0.25,0.57,0.08,7.26,0.30
331,2008,0,0.28,0.59,0.06,9.77,0.29
331,2009,0,0.14,0.55,0.06,8.97,0.27
331,2010,0,0.22,0.56,0.08,10.03,0.28
331,2011,0,0.30,0.61,0.06,11.71,0.26
331,2012,0,0.31,0.62,0.06,12.75,0.24
331,2013,0,0.22,0.64,0.08,8.95,0.26
331,2014,0,0.21,0.65,0.07,7.19,0.26
331,2015,0,0.29,0.67,0.09,8.78,0.26
332,2006,0,0.07,0.24,0.08,0.91,0.56
332,2007,0,0.09,0.23,0.06,0.90,0.53
332,2008,0,-0.03,0.22,0.08,0.99,0.50
332,2009,0,-0.08,0.21,0.06,0.69,0.46
332,2010,0,-0.02,0.22,0.06,0.91,0.53
332,2011,0,0.02,0.24,0.06,0.70,0.45
332,2012,0,0.02,0.25,0.05,0.84,0.50
332,2013,0,0.04,0.28,0.05,0.93,0.50
332,2014,0,0.02,0.28,0.06,0.99,0.49
332,2015,0,0.02,0.32,0.07,1.12,0.47
333,2006,0,0.42,0.22,0.12,3.51,0.51
333,2007,0,0.05,0.31,0.16,2.94,0.78
333,2008,0,0.04,0.33,0.10,3.39,0.51
333,2009,0,-0.10,0.16,0.10,3.04,0.52
333,2010,0,-0.13,0.09,0.09,2.22,0.49
334,2010,0,0.36,-1.61,0.11,0.14,0.35
334,2011,0,0.29,-1.82,0.10,0.10,0.41
334,2012,0,0.22,-1.80,0.10,0.14,0.40
334,2013,0,0.21,-1.72,0.11,0.16,0.43
334,2014,0,0.25,-1.56,0.11,0.33,0.46
334,2015,0,0.31,-1.54,0.13,0.50,0.49
335,2006,0,0.39,0.25,0.05,0.30,0.71
335,2007,0,0.34,0.25,0.04,0.62,0.70
335,2008,0,0.33,0.28,0.05,0.69,0.75
336,2006,0,0.01,0.11,0.07,1.02,0.30
336,2007,0,0.01,0.11,0.05,1.10,0.32
336,2008,0,-0.07,0.11,0.04,1.05,0.37
336,2009,0,-0.04,0.05,0.04,0.24,0.16
336,2010,0,-0.05,0.01,0.04,0.32,0.07
336,2011,0,-0.07,0.03,0.05,0.93,0.13
336,2012,0,-0.04,0.05,0.04,0.88,0.06
336,2013,0,-0.01,0.07,0.03,0.68,0.05
336,2014,0,0.02,0.10,0.05,1.01,0.05
336,2015,0,-0.01,0.11,0.04,1.27,0.06
337,2006,0,0.43,0.26,0.06,0.76,0.51
337,2007,0,0.49,0.28,0.05,0.88,0.49
337,2008,0,0.49,0.35,0.05,1.12,0.49
337,2009,0,0.52,0.38,0.03,1.37,0.48
338,2006,0,-0.01,0.31,0.04,1.36,0.12
338,2007,0,0.05,0.38,0.07,1.22,0.14
338,2008,0,0.00,0.31,0.07,2.01,0.15
338,2009,0,0.10,0.38,0.07,3.21,0.15
338,2010,0,0.13,0.45,0.03,4.60,0.08
338,2011,0,0.01,0.36,0.02,0.49,0.11
338,2012,0,0.03,0.36,0.04,0.67,0.10
338,2013,0,0.04,0.41,0.04,0.61,0.09
338,2014,0,0.08,0.42,0.03,0.78,0.10
338,2015,0,0.02,0.37,0.04,0.82,0.10
339,2006,0,0.01,0.13,0.02,0.59,0.11
339,2007,0,-0.10,0.10,0.04,0.42,0.11
339,2008,0,0.00,0.16,0.01,0.61,0.12
339,2009,0,0.00,0.13,0.02,0.41,0.10
339,2010,0,-0.07,0.13,0.02,0.22,0.09
339,2011,0,0.00,0.11,0.04,0.32,0.10
339,2012,0,-0.03,0.11,0.04,0.25,0.07
339,2013,0,0.00,0.01,0.05,0.16,0.08
339,2014,0,0.04,0.01,0.03,0.34,0.09
339,2015,0,0.03,0.05,0.03,0.56,0.10
340,2009,0,-0.01,0.18,0.06,1.38,0.32
340,2010,0,-0.01,0.14,0.03,0.35,0.33
340,2011,0,0.01,0.01,0.02,0.20,0.33
340,2012,0,-0.02,-0.10,0.05,0.79,0.35
340,2013,0,-0.04,-0.28,0.03,0.35,0.38
340,2014,0,-0.03,-0.46,0.03,0.73,0.49
340,2015,0,-0.07,-0.47,0.05,1.54,0.58
341,2006,0,0.31,0.41,0.06,3.04,0.40
341,2007,0,0.10,0.12,0.03,0.98,0.53
341,2008,0,0.17,0.15,0.05,1.34,0.60
341,2013,0,0.14,0.08,0.04,0.52,0.61
341,2014,1,0.21,0.12,0.03,1.17,0.48
342,2006,0,0.06,0.88,0.09,5.95,0.42
342,2007,0,-0.11,0.82,0.08,3.69,0.34
342,2008,0,-0.01,0.22,0.09,5.29,0.36
342,2009,0,0.00,0.24,0.04,3.36,0.35
342,2010,0,0.03,0.24,0.07,3.16,0.36
342,2011,0,-0.14,0.25,0.07,2.69,0.35
342,2012,0,0.00,0.12,0.05,1.32,0.20
342,2013,0,-0.09,0.12,0.06,1.52,0.23
342,2014,0,-0.07,0.17,0.08,1.80,0.24
342,2015,0,-0.04,0.23,0.07,2.19,0.25
343,2006,0,0.33,0.37,0.07,0.75,0.55
343,2007,0,0.31,0.36,0.07,0.97,0.53
343,2008,0,0.45,0.34,0.07,1.12,0.53
343,2009,0,0.47,0.34,0.08,0.98,0.63
343,2010,0,0.55,0.34,0.05,0.78,0.45
343,2011,0,0.46,0.36,0.03,0.65,0.46
343,2012,0,0.54,0.43,0.02,0.96,0.49
343,2013,0,0.51,0.38,0.04,0.92,0.43
343,2014,0,0.48,0.42,0.05,1.69,0.42
343,2015,0,0.49,0.39,0.04,0.97,0.41
344,2010,0,0.21,0.25,0.05,0.73,0.24
344,2011,0,0.24,0.26,0.06,0.57,0.27
344,2012,0,0.24,0.28,0.05,1.13,0.27
344,2013,0,0.28,0.21,0.06,1.60,0.29
344,2014,0,0.27,0.18,0.05,1.17,0.28
344,2015,0,0.19,0.21,0.06,1.63,0.32
345,2006,0,0.09,0.42,0.04,1.81,0.16
345,2007,0,0.14,0.47,0.06,2.02,0.19
345,2008,0,0.08,0.49,0.05,1.84,0.13
345,2009,0,0.10,0.45,-0.10,0.93,0.18
345,2010,0,0.09,0.14,0.06,1.25,0.17
345,2011,0,0.02,0.21,0.08,1.29,0.19
345,2012,0,0.05,0.17,0.02,0.74,0.11
345,2013,0,0.00,0.11,0.01,0.63,0.13
345,2014,0,-0.03,0.12,0.06,0.66,0.13
345,2015,0,-0.01,0.10,0.05,0.97,0.13
346,2006,0,-0.01,-0.28,0.04,0.29,0.41
346,2007,0,-0.04,-0.06,0.03,0.32,0.28
346,2008,0,0.18,0.01,0.04,0.37,0.23
346,2009,0,0.03,0.01,0.03,0.27,0.23
346,2010,0,0.00,-0.02,0.03,0.18,0.21
346,2011,0,-0.06,-0.07,0.00,0.08,0.19
346,2012,0,-0.05,-0.13,0.02,0.06,0.19
347,2006,0,0.03,0.30,0.06,3.02,0.32
347,2007,0,0.01,0.36,0.08,3.68,0.31
347,2008,0,0.02,0.38,0.07,3.87,0.30
347,2009,0,0.00,0.42,0.06,3.90,0.29
347,2010,0,0.00,0.46,0.07,4.64,0.30
347,2011,0,-0.01,0.49,0.09,4.39,0.28
347,2012,0,0.00,0.51,0.07,3.38,0.26
347,2013,0,0.05,0.53,0.08,2.50,0.25
347,2015,0,0.04,0.66,0.07,3.12,0.26
348,2006,0,0.04,0.30,0.05,1.63,0.27
348,2007,0,0.05,0.31,0.09,2.05,0.26
348,2008,0,0.05,0.19,0.06,1.54,0.22
348,2009,0,0.00,0.20,0.05,1.57,0.20
348,2010,0,0.06,0.23,0.08,2.10,0.23
348,2011,0,0.05,0.17,0.09,1.62,0.25
348,2012,0,0.04,0.19,0.07,2.10,0.19
348,2013,0,0.05,0.14,0.07,1.96,0.21
348,2014,0,0.05,0.12,0.07,2.39,0.22
348,2015,0,0.06,0.11,0.07,1.89,0.22
349,2006,0,0.22,-0.10,0.06,0.97,0.46
349,2007,0,0.21,-0.04,0.06,0.93,0.46
349,2008,0,0.20,0.10,0.07,1.79,0.43
349,2009,0,0.23,0.16,0.06,1.41,0.41
349,2010,0,0.17,0.13,0.05,0.83,0.36
350,2006,0,-0.06,-0.36,0.08,0.73,1.20
350,2007,0,-0.03,-0.24,0.08,0.86,1.09
350,2008,0,-0.02,-0.17,0.07,1.35,1.06
350,2009,0,-0.04,-0.09,0.09,2.22,1.13
350,2010,0,0.03,0.05,0.07,0.98,0.66
350,2011,0,0.02,0.09,0.07,1.36,0.73
350,2012,0,0.04,0.14,0.07,1.09,0.67
350,2013,0,0.03,0.18,0.08,0.73,0.65
350,2014,0,0.03,0.22,0.06,0.88,0.68
350,2015,0,0.02,0.19,0.06,0.77,0.70
351,2010,0,0.47,0.33,0.05,5.54,0.45
351,2011,0,0.66,0.33,0.09,2.05,0.34
351,2012,0,0.38,0.22,-0.01,1.25,0.19
351,2013,0,0.34,-0.20,0.03,0.36,0.26
351,2014,0,0.32,-0.43,0.05,1.27,0.31
351,2015,0,0.44,-0.27,0.05,0.72,0.33
352,2006,0,0.43,0.23,0.08,6.71,0.22
352,2007,0,0.39,0.27,0.06,5.44,0.18
352,2008,0,0.24,0.32,0.05,4.93,0.19
352,2009,0,0.11,0.22,0.03,1.79,0.20
352,2010,0,0.28,0.21,0.06,7.45,0.21
352,2011,0,0.38,0.20,0.04,3.15,0.21
352,2012,0,0.29,-0.04,0.01,2.72,0.13
352,2013,0,0.33,-0.13,0.02,1.20,0.15
352,2014,0,0.33,-0.23,0.03,2.43,0.16
353,2006,1,0.21,0.09,0.03,0.39,0.21
353,2007,0,0.21,0.13,0.06,0.37,0.22
353,2008,0,0.19,0.14,0.04,0.30,0.25
353,2009,0,0.18,0.13,0.04,0.19,0.22
353,2010,1,0.13,0.09,0.02,0.12,0.23
354,2006,0,-0.03,0.17,0.06,2.28,0.12
354,2007,0,-0.06,0.18,0.06,1.80,0.11
354,2008,0,-0.04,0.21,0.05,1.43,0.11
355,2006,0,0.28,0.18,0.06,1.79,0.24
355,2007,0,0.26,0.24,0.09,2.04,0.27
355,2008,0,0.30,0.29,0.07,3.32,0.28
355,2009,0,0.19,0.25,0.07,1.84,0.24
355,2010,0,0.22,0.31,0.07,1.23,0.23
355,2011,0,0.12,0.30,0.05,0.82,0.20
355,2012,0,0.10,0.32,0.05,1.23,0.23
355,2013,0,0.16,0.35,0.04,1.11,0.24
355,2014,0,0.26,0.41,0.05,1.36,0.23
355,2015,0,0.19,0.45,0.06,1.60,0.23
356,2006,0,0.08,0.00,0.05,0.99,0.17
356,2007,0,0.08,0.04,0.05,1.09,0.12
356,2008,0,0.11,0.12,0.03,1.48,0.15
356,2014,0,0.10,0.03,0.03,0.45,0.30
357,2006,0,0.52,0.28,0.08,6.09,0.41
358,2006,0,0.32,0.53,0.08,4.22,0.44
358,2007,0,0.29,0.44,0.07,4.17,0.41
358,2008,0,0.30,0.45,0.08,4.37,0.39
358,2009,0,0.32,0.45,0.05,3.96,0.36
358,2010,0,0.31,0.45,0.07,3.18,0.34
358,2011,0,0.29,0.45,0.05,2.37,0.32
358,2012,0,0.31,0.47,0.04,2.95,0.31
358,2013,0,0.29,0.49,0.05,2.90,0.31
358,2014,0,0.33,0.50,0.04,2.37,0.31
358,2015,0,0.29,0.52,0.04,2.92,0.35
359,2014,0,0.20,0.37,0.03,1.44,0.12
359,2015,0,0.33,0.35,0.04,1.99,0.15
360,2006,0,0.24,0.25,0.05,1.03,0.39
360,2007,0,0.22,0.24,0.08,1.23,0.42
360,2008,0,0.23,0.27,0.06,1.61,0.43
360,2009,0,0.21,0.28,0.04,0.96,0.38
361,2006,0,-0.03,0.48,0.06,3.48,0.14
361,2007,0,0.00,0.51,0.06,4.96,0.18
361,2008,0,0.12,0.36,0.08,9.78,0.21
361,2009,0,0.09,0.35,0.09,12.00,0.24
361,2010,0,0.28,0.38,0.10,9.31,0.23
361,2011,0,0.24,0.42,0.08,12.19,0.24
361,2012,0,0.15,0.43,0.07,9.50,0.21
361,2013,0,0.17,0.44,0.08,6.65,0.18
361,2014,0,0.18,0.46,0.07,6.66,0.19
361,2015,0,0.24,0.42,0.06,4.64,0.18
362,2008,0,0.13,0.19,0.07,1.21,0.34
362,2009,0,0.14,0.23,0.09,1.25,0.33
362,2010,0,0.12,0.27,0.07,0.92,0.35
363,2006,0,0.43,0.64,0.10,3.50,0.57
363,2007,0,0.18,0.90,0.14,2.54,0.75
363,2008,0,0.25,0.88,0.15,3.82,0.78
363,2009,0,0.27,1.25,0.14,3.96,0.74
363,2010,0,0.29,1.51,0.17,3.42,0.83
363,2011,0,0.28,0.55,0.15,4.99,0.89
363,2012,0,0.32,0.56,0.16,4.05,0.69
363,2013,0,0.33,0.42,0.10,2.79,0.44
363,2014,0,0.42,0.46,0.10,3.63,0.45
363,2015,0,0.22,0.59,0.12,2.60,0.57
364,2009,0,-0.01,0.41,0.08,4.82,0.17
365,2006,0,0.08,0.20,0.05,1.03,0.40
365,2007,0,0.05,0.19,0.05,0.83,0.34
365,2008,0,0.07,0.22,0.06,1.00,0.33
365,2009,0,0.07,0.22,0.05,0.94,0.34
365,2010,0,0.10,0.24,0.05,1.11,0.32
365,2011,0,0.12,0.25,0.05,0.70,0.33
